playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Emerson,/emerson/profil/spieler/181778,28,LB,Italy,12000000,15400000,Chelsea FC,/fc-chelsea/startseite/verein/631,West Ham United,/west-ham-united/startseite/verein/379,in,2022,-3400000,28.0,1.76,left,ESP-La Liga,Barcelona,Emerson,BRA,DF,22.0,1999.0,3,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Danny Ings,/danny-ings/profil/spieler/134294,30,CF,England,12000000,12000000,Aston Villa,/aston-villa/startseite/verein/405,West Ham United,/west-ham-united/startseite/verein/379,in,2022,0,30.0,1.77,right,ENG-Premier League,Aston Villa,Danny Ings,ENG,FW,29.0,1992.0,30,22,1898,21.1,7,6,13,6,1,1,4,0,7.1,6.3,1.6,8.0,24.0,39.0,117.0,0.33,0.28,0.62,0.28,0.57,0.34,0.08,0.41,0.3,0.38,2022
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,25,CB,Germany,18000000,12000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,in,2022,6000000,26.0,1.86,right,FRA-Ligue 1,Paris S-G,Thilo Kehrer,GER,DF,24.0,1996.0,27,16,1513,16.8,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.1,13.0,67.0,39.0,0.12,0.0,0.12,0.12,0.12,0.06,0.0,0.06,0.06,0.06,2022
Alphonse Areola,/alphonse-areola/profil/spieler/120629,29,GK,France,8000000,9300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,in,2022,-1300000,30.0,1.95,right,ENG-Premier League,West Ham,Alphonse Areola,FRA,GK,28.0,1993.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Issa Diop,/issa-diop/profil/spieler/272622,25,CB,France,18000000,17800000,West Ham United,/west-ham-united/startseite/verein/379,Fulham FC,/fc-fulham/startseite/verein/931,out,2022,200000,26.0,1.94,right,ENG-Premier League,West Ham,Issa Diop,FRA,DF,24.0,1997.0,13,10,963,10.7,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,4.0,14.0,1.0,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.05,0.01,0.05,2022
Gonçalo Guedes,/goncalo-guedes/profil/spieler/225122,25,SS,Portugal,23000000,32600000,Valencia CF,/fc-valencia/startseite/verein/1049,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,-9600000,26.0,1.79,right,ESP-La Liga,Valencia,Gonçalo Guedes,POR,"FW,MF",24.0,1996.0,36,30,2606,29.0,11,6,17,10,1,2,3,0,6.4,4.7,4.0,8.7,93.0,120.0,245.0,0.38,0.21,0.59,0.35,0.55,0.22,0.14,0.36,0.16,0.3,2022
Nathan Collins,/nathan-collins/profil/spieler/469050,21,CB,Ireland,22000000,24300000,Burnley FC,/fc-burnley/startseite/verein/1132,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,-2300000,22.0,1.93,right,ENG-Premier League,Burnley,Nathan Collins,IRL,DF,20.0,2001.0,19,18,1670,18.6,2,0,2,2,0,0,2,1,1.5,1.5,1.5,3.0,7.0,44.0,8.0,0.11,0.0,0.11,0.11,0.11,0.08,0.08,0.16,0.08,0.16,2022
Sasa Kalajdzic,/sasa-kalajdzic/profil/spieler/369567,25,CF,Austria,15000000,18000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,-3000000,25.0,2.0,right,GER-Bundesliga,Stuttgart,Sasa Kalajdzic,AUT,FW,24.0,1997.0,15,13,1221,13.6,6,1,7,5,1,2,2,0,6.6,5.0,2.5,7.5,14.0,26.0,78.0,0.44,0.07,0.52,0.37,0.44,0.49,0.18,0.67,0.37,0.55,2022
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,-1000000,29.0,1.84,right,FRA-Ligue 1,Nice,Mario Lemina,GAB,MF,27.0,1993.0,32,24,1967,21.9,2,0,2,2,0,0,7,1,2.0,2.0,0.4,2.3,35.0,93.0,30.0,0.09,0.0,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11,2022
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,9000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,Pablo Sarabia,ESP,FW,29.0,1992.0,2,0,22,0.2,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.09,0.0,4.09,4.09,4.09,4.16,0.0,4.16,4.16,4.16,2022
Craig Dawson,/craig-dawson/profil/spieler/121477,32,CB,England,2000000,3750000,West Ham United,/west-ham-united/startseite/verein/379,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2022,-1750000,33.0,1.88,right,ENG-Premier League,West Ham,Craig Dawson,ENG,DF,31.0,1990.0,34,30,2754,30.6,2,2,4,2,0,0,5,1,3.0,3.0,1.0,4.0,4.0,54.0,3.0,0.07,0.07,0.13,0.07,0.13,0.1,0.03,0.13,0.1,0.13,2022
Morgan Gibbs-White,/morgan-gibbs-white/profil/spieler/429014,22,AM,England,40000000,29500000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,10500000,23.0,1.78,right,ENG-Premier League,Wolves,Morgan Gibbs-White,ENG,"DF,FW",21.0,2000.0,2,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,1.4,1.4,2022
Leander Dendoncker,/leander-dendoncker/profil/spieler/168157,27,DM,Belgium,15000000,15000000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Aston Villa,/aston-villa/startseite/verein/405,out,2022,0,28.0,1.88,right,ENG-Premier League,Wolves,Leander Dendoncker,BEL,MF,26.0,1995.0,30,21,1950,21.7,2,2,4,2,0,0,4,0,2.2,2.2,1.1,3.3,9.0,64.0,45.0,0.09,0.09,0.18,0.09,0.18,0.1,0.05,0.15,0.1,0.15,2022
Willy Boly,/willy-boly/profil/spieler/142310,31,CB,Cote d'Ivoire,2500000,2600000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,-100000,32.0,1.95,right,ENG-Premier League,Wolves,Willy Boly,CIV,DF,30.0,1991.0,10,10,900,10.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,2022
Pablo Marí,/pablo-mari/profil/spieler/210178,29,CB,Spain,5000000,4900000,Arsenal FC,/fc-arsenal/startseite/verein/11,AC Monza,/ac-monza/startseite/verein/2919,out,2023,100000,29.0,1.93,left,ITA-Serie A,Monza,Pablo Marí,ESP,DF,28.0,1993.0,30,28,2487,27.6,1,0,1,1,0,0,4,0,0.6,0.6,0.3,1.0,6.0,57.0,3.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2023,-3620000,23.0,1.77,right,ENG-Premier League,Bournemouth,Hamed Junior Traorè,CIV,"FW,MF",22.0,2000.0,7,5,427,4.7,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.1,19.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.19,0.24,0.43,0.19,0.43,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2023,-3620000,23.0,1.77,right,ITA-Serie A,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22.0,2000.0,11,6,591,6.6,0,3,3,0,0,0,1,0,1.0,1.0,1.8,2.7,14.0,26.0,36.0,0.0,0.46,0.46,0.0,0.46,0.15,0.27,0.41,0.15,0.41,2023
Justin Kluivert,/justin-kluivert/profil/spieler/330659,24,LW,Netherlands,14000000,11200000,AS Roma,/as-rom/startseite/verein/12,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2023,2800000,24.0,1.72,both,ESP-La Liga,Valencia,Justin Kluivert,NED,"FW,MF",23.0,1999.0,26,15,1447,16.1,6,0,6,5,1,1,4,0,6.6,5.9,2.4,8.2,58.0,33.0,126.0,0.37,0.0,0.37,0.31,0.31,0.41,0.15,0.56,0.36,0.51,2023
Kevin Schade,/kevin-schade/profil/spieler/473050,21,RW,Germany,25000000,25000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Brentford FC,/fc-brentford/startseite/verein/1148,in,2023,0,21.0,1.85,right,ENG-Premier League,Brentford,Kevin Schade,GER,FW,20.0,2001.0,18,7,732,8.1,0,1,1,0,0,0,2,0,2.1,2.1,1.1,3.2,24.0,15.0,57.0,0.0,0.12,0.12,0.0,0.12,0.25,0.14,0.39,0.25,0.39,2023
Kevin Schade,/kevin-schade/profil/spieler/473050,21,RW,Germany,25000000,25000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Brentford FC,/fc-brentford/startseite/verein/1148,in,2023,0,21.0,1.85,right,GER-Bundesliga,Freiburg,Kevin Schade,GER,"FW,MF",20.0,2001.0,8,1,182,2.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7.0,3.0,20.0,0.49,0.0,0.49,0.49,0.49,0.12,0.0,0.12,0.12,0.12,2023
Mark Flekken,/mark-flekken/profil/spieler/125714,30,GK,Netherlands,10000000,13000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Brentford FC,/fc-brentford/startseite/verein/1148,in,2023,-3000000,30.0,1.95,both,GER-Bundesliga,Freiburg,Mark Flekken,NED,GK,29.0,1993.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2023
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,25,SS,France,80000000,60000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2023,20000000,25.0,1.78,right,GER-Bundesliga,RB Leipzig,Christopher Nkunku,FRA,"FW,MF",24.0,1997.0,25,20,1897,21.1,16,4,20,13,3,4,4,0,14.4,11.3,4.3,15.6,43.0,71.0,176.0,0.76,0.19,0.95,0.62,0.81,0.68,0.2,0.89,0.54,0.74,2023
Nicolas Jackson,/nicolas-jackson/profil/spieler/776890,22,CF,Senegal,30000000,37000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2023,-7000000,22.0,1.88,right,ESP-La Liga,Villarreal,Nicolas Jackson,SEN,FW,21.0,2001.0,26,16,1598,17.8,12,4,16,12,0,0,6,1,8.0,8.0,3.3,11.3,49.0,40.0,117.0,0.68,0.23,0.9,0.68,0.9,0.45,0.18,0.64,0.45,0.64,2023
Kai Havertz,/kai-havertz/profil/spieler/309400,24,CF,Germany,55000000,70000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2023,-15000000,24.0,1.93,left,ENG-Premier League,Chelsea,Kai Havertz,GER,"FW,MF",23.0,1999.0,35,30,2569,28.5,7,1,8,6,1,1,5,0,11.6,10.8,3.7,14.6,59.0,89.0,218.0,0.25,0.04,0.28,0.21,0.25,0.41,0.13,0.54,0.38,0.51,2023
Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128,32,CB,Senegal,15000000,23000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Al-Hilal SFC,/al-hilal-riad/startseite/verein/1114,out,2023,-8000000,32.0,1.86,right,ENG-Premier League,Chelsea,Kalidou Koulibaly,SEN,DF,31.0,1991.0,23,20,1800,20.0,2,1,3,2,0,0,7,1,0.9,0.9,0.4,1.4,10.0,81.0,4.0,0.1,0.05,0.15,0.1,0.15,0.05,0.02,0.07,0.05,0.07,2023
Edouard Mendy,/edouard-mendy/profil/spieler/442531,31,GK,Senegal,12000000,18500000,Chelsea FC,/fc-chelsea/startseite/verein/631,Al-Ahli SFC,/al-ahli-dschidda/startseite/verein/18487,out,2023,-6500000,31.0,1.94,right,ENG-Premier League,Chelsea,Edouard Mendy,SEN,GK,30.0,1992.0,10,9,855,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Ruben Loftus-Cheek,/ruben-loftus-cheek/profil/spieler/202886,27,CM,England,25000000,16000000,Chelsea FC,/fc-chelsea/startseite/verein/631,AC Milan,/ac-mailand/startseite/verein/5,out,2023,9000000,27.0,1.91,right,ENG-Premier League,Chelsea,Ruben Loftus-Cheek,ENG,"MF,DF",26.0,1996.0,25,19,1536,17.1,0,1,1,0,0,0,1,0,0.8,0.8,1.5,2.4,56.0,90.0,86.0,0.0,0.06,0.06,0.0,0.06,0.05,0.09,0.14,0.05,0.14,2023
Moise Kean,/moise-kean/profil/spieler/364135,23,CF,Italy,18000000,30000000,Everton FC,/fc-everton/startseite/verein/29,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,-12000000,23.0,1.83,right,ITA-Serie A,Juventus,Moise Kean,ITA,FW,22.0,2000.0,28,11,995,11.1,6,0,6,6,0,0,5,1,6.3,6.3,1.1,7.4,30.0,13.0,76.0,0.54,0.0,0.54,0.54,0.54,0.57,0.1,0.67,0.57,0.67,2023
Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033,24,AM,Argentina,65000000,42000000,Brighton & Hove Albion,/brighton-amp-hove-albion/startseite/verein/1237,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2023,23000000,24.0,1.74,right,ENG-Premier League,Brighton,Alexis Mac Allister,ARG,MF,23.0,1998.0,35,31,2886,32.1,10,2,12,4,6,6,8,0,12.1,7.3,4.3,11.6,69.0,174.0,77.0,0.31,0.06,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36,2023
Chris Wood,/chris-wood/profil/spieler/108725,31,CF,New Zealand,8000000,17000000,Newcastle United,/newcastle-united/startseite/verein/762,Nottingham Forest,/nottingham-forest/startseite/verein/703,in,2023,-9000000,31.0,1.91,right,ENG-Premier League,Newcastle Utd,Chris Wood,NZL,FW,30.0,1991.0,18,4,446,5.0,2,0,2,1,1,1,0,0,1.8,1.0,0.3,1.3,1.0,4.0,23.0,0.4,0.0,0.4,0.2,0.2,0.37,0.06,0.43,0.21,0.27,2023
Chris Wood,/chris-wood/profil/spieler/108725,31,CF,New Zealand,8000000,17000000,Newcastle United,/newcastle-united/startseite/verein/762,Nottingham Forest,/nottingham-forest/startseite/verein/703,in,2023,-9000000,31.0,1.91,right,ENG-Premier League,Nott'ham Forest,Chris Wood,NZL,FW,30.0,1991.0,7,5,372,4.1,1,0,1,1,0,0,0,0,1.0,1.0,0.2,1.2,2.0,7.0,12.0,0.24,0.0,0.24,0.24,0.24,0.23,0.05,0.28,0.23,0.28,2023
James Maddison,/james-maddison/profil/spieler/294057,26,AM,England,60000000,46300000,Leicester City,/leicester-city/startseite/verein/1003,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2023,13700000,26.0,1.75,right,ENG-Premier League,Leicester City,James Maddison,ENG,"MF,FW",25.0,1996.0,30,28,2480,27.6,10,9,19,9,1,2,10,0,8.7,6.6,9.3,16.0,77.0,151.0,155.0,0.36,0.33,0.69,0.33,0.65,0.31,0.34,0.65,0.24,0.58,2023
Pedro Porro,/pedro-porro/profil/spieler/553875,23,RB,Spain,40000000,40000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2023,0,23.0,1.73,right,ENG-Premier League,Tottenham,Pedro Porro,ESP,"DF,MF",22.0,1999.0,15,13,1131,12.6,3,3,6,3,0,0,0,0,1.8,1.8,3.0,4.8,34.0,39.0,95.0,0.24,0.24,0.48,0.24,0.48,0.15,0.24,0.38,0.15,0.38,2023
Dejan Kulusevski,/dejan-kulusevski/profil/spieler/431755,23,RW,Sweden,50000000,30000000,Juventus FC,/juventus-turin/startseite/verein/506,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2023,20000000,23.0,1.86,left,ENG-Premier League,Tottenham,Dejan Kulusevski,SWE,"MF,FW",22.0,2000.0,30,23,2067,23.0,2,7,9,2,0,0,2,0,2.6,2.6,4.7,7.2,87.0,67.0,195.0,0.09,0.3,0.39,0.09,0.39,0.11,0.2,0.31,0.11,0.31,2023
Guglielmo Vicario,/guglielmo-vicario/profil/spieler/286047,26,GK,Italy,16000000,20000000,FC Empoli,/fc-empoli/startseite/verein/749,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,in,2023,-4000000,26.0,1.94,right,ITA-Serie A,Empoli,Guglielmo Vicario,ITA,GK,25.0,1996.0,31,31,2783,30.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Harry Winks,/harry-winks/profil/spieler/249126,27,DM,England,10000000,11600000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Leicester City,/leicester-city/startseite/verein/1003,out,2023,-1600000,27.0,1.78,right,ITA-Serie A,Sampdoria,Harry Winks,ENG,MF,26.0,1996.0,20,19,1716,19.1,0,0,0,0,0,0,2,0,0.6,0.6,1.3,1.8,19.0,117.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,2023
Boubacar Traoré,/boubacar-traore/profil/spieler/649020,21,DM,Mali,5000000,11000000,FC Metz,/fc-metz/startseite/verein/347,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,in,2023,-6000000,21.0,1.83,,ENG-Premier League,Wolves,Boubacar Traoré,MLI,MF,20.0,2001.0,10,4,411,4.6,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4.0,8.0,2.0,0.0,0.22,0.22,0.0,0.22,0.01,0.04,0.05,0.01,0.05,2023
Rúben Neves,/ruben-neves/profil/spieler/225161,26,DM,Portugal,40000000,55000000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Al-Hilal SFC,/al-hilal-riad/startseite/verein/1114,out,2023,-15000000,26.0,1.8,right,ENG-Premier League,Wolves,Rúben Neves,POR,MF,25.0,1997.0,35,33,3019,33.5,6,1,7,3,3,3,12,0,5.2,2.8,1.6,4.4,28.0,218.0,18.0,0.18,0.03,0.21,0.09,0.12,0.15,0.05,0.2,0.08,0.13,2023
Conor Coady,/conor-coady/profil/spieler/128901,30,CB,England,12000000,8700000,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,Leicester City,/leicester-city/startseite/verein/1003,out,2023,3300000,30.0,1.85,right,ENG-Premier League,Everton,Conor Coady,ENG,DF,29.0,1993.0,24,23,2096,23.3,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.2,4.0,43.0,1.0,0.04,0.04,0.09,0.04,0.09,0.04,0.01,0.05,0.04,0.05,2023
Yuri Berchiche,/yuri-berchiche/profil/spieler/61812,28,LB,Spain,2000000,24000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,in,2018,-22000000,33.0,1.81,left,FRA-Ligue 1,Paris S-G,Yuri Berchiche,ESP,DF,27.0,1990.0,22,19,1716,19.1,2,4,6,2,0,0,4,0,0.4,0.4,2.1,2.5,41.0,74.0,145.0,0.1,0.21,0.31,0.1,0.31,0.02,0.11,0.13,0.02,0.13,2018
Kenan Kodro,/kenan-kodro/profil/spieler/197126,25,CF,Bosnia-Herzegovina,1200000,900000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,in,2018,300000,29.0,1.88,right,GER-Bundesliga,Mainz 05,Kenan Kodro,BIH,"FW,DF",23.0,1993.0,8,2,232,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,1.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.28,0.09,0.38,0.28,0.38,2018
Kepa Arrizabalaga,/kepa-arrizabalaga/profil/spieler/192279,23,GK,Spain,18000000,80000000,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2018,-62000000,28.0,1.86,right,ESP-La Liga,Athletic Club,Kepa Arrizabalaga,ESP,GK,22.0,1994.0,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2018
Thomas Lemar,/thomas-lemar/profil/spieler/205562,22,AM,France,22000000,72000000,AS Monaco,/as-monaco/startseite/verein/162,Atlético de Madrid,/atletico-madrid/startseite/verein/13,in,2018,-50000000,27.0,1.71,left,FRA-Ligue 1,Monaco,Thomas Lemar,FRA,"MF,FW",21.0,1995.0,30,27,2378,26.4,2,8,10,2,0,0,1,0,3.7,3.7,6.9,10.5,93.0,182.0,163.0,0.08,0.3,0.38,0.08,0.38,0.14,0.26,0.4,0.14,0.4,2018
Youssef En-Nesyri,/youssef-en-nesyri/profil/spieler/433049,21,CF,Morocco,20000000,6000000,Málaga CF,/fc-malaga/startseite/verein/1084,CD Leganés,/cd-leganes/startseite/verein/1244,in,2018,14000000,26.0,1.92,left,ESP-La Liga,Málaga,Youssef En-Nesyri,MAR,FW,20.0,1997.0,25,16,1596,17.7,4,0,4,4,0,1,2,1,5.2,4.4,0.9,5.3,21.0,23.0,79.0,0.23,0.0,0.23,0.23,0.23,0.29,0.05,0.34,0.25,0.3,2018
Recio,/recio/profil/spieler/150948,27,CM,Spain,700000,1500000,Málaga CF,/fc-malaga/startseite/verein/1084,CD Leganés,/cd-leganes/startseite/verein/1244,in,2018,-800000,32.0,1.83,right,ESP-La Liga,Málaga,Recio,ESP,MF,26.0,1991.0,22,21,1837,20.4,1,2,3,0,1,1,11,1,1.8,1.0,2.1,3.0,35.0,97.0,33.0,0.05,0.1,0.15,0.0,0.1,0.09,0.1,0.19,0.05,0.15,2018
Diego Rico,/diego-rico/profil/spieler/249513,25,LB,Spain,3000000,15000000,CD Leganés,/cd-leganes/startseite/verein/1244,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2018,-12000000,30.0,1.83,left,ESP-La Liga,Leganés,Diego Rico,ESP,DF,24.0,1993.0,26,26,2228,24.8,2,2,4,2,0,0,9,1,1.4,1.4,3.5,4.9,50.0,107.0,107.0,0.08,0.08,0.16,0.08,0.16,0.06,0.14,0.2,0.06,0.2,2018
Ximo Navarro,/ximo-navarro/profil/spieler/184767,28,RB,Spain,600000,1500000,UD Las Palmas,/ud-las-palmas/startseite/verein/472,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,in,2018,-900000,33.0,1.76,right,ESP-La Liga,Las Palmas,Ximo Navarro,ESP,DF,27.0,1990.0,31,29,2608,29.0,0,1,1,0,0,0,12,0,0.1,0.1,0.5,0.6,31.0,76.0,21.0,0.0,0.03,0.03,0.0,0.03,0.01,0.02,0.02,0.01,0.02,2018
Ibai Gómez,/ibai-gomez/profil/spieler/127837,29,LW,Spain,0,4000000,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,out,2018,-4000000,33.0,1.78,right,ESP-La Liga,Alavés,Ibai Gómez,ESP,"MF,FW",27.0,1989.0,34,26,2319,25.8,7,6,13,6,1,1,1,0,4.7,3.9,5.7,9.6,22.0,87.0,117.0,0.27,0.23,0.5,0.23,0.47,0.18,0.22,0.4,0.15,0.37,2018
Malcom,/malcom/profil/spieler/323704,21,RW,Brazil,30000000,41000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,-11000000,26.0,1.71,left,FRA-Ligue 1,Bordeaux,Malcom,BRA,FW,20.0,1997.0,35,32,2856,31.7,12,7,19,10,2,3,2,0,8.4,5.9,8.7,14.6,153.0,169.0,272.0,0.38,0.22,0.6,0.32,0.54,0.27,0.27,0.54,0.19,0.46,2018
Arturo Vidal,/arturo-vidal/profil/spieler/37666,31,CM,Chile,1200000,18000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,FC Barcelona,/fc-barcelona/startseite/verein/131,in,2018,-16800000,36.0,1.8,right,GER-Bundesliga,Bayern Munich,Arturo Vidal,CHI,MF,30.0,1987.0,22,17,1456,16.2,6,2,8,6,0,0,6,0,4.1,4.1,2.5,6.6,18.0,130.0,58.0,0.37,0.12,0.49,0.37,0.49,0.26,0.15,0.41,0.26,0.41,2018
Paulinho,/paulinho/profil/spieler/57229,30,CM,Brazil,1200000,42000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Guangzhou Evergrande Taobao,/guangzhou-fc/startseite/verein/10948,out,2018,-40800000,34.0,1.83,right,ESP-La Liga,Barcelona,Paulinho,BRA,MF,29.0,1988.0,34,21,1945,21.6,9,2,11,9,0,0,2,0,10.0,10.0,2.7,12.7,46.0,105.0,85.0,0.42,0.09,0.51,0.42,0.51,0.46,0.12,0.59,0.46,0.59,2018
Yerry Mina,/yerry-mina/profil/spieler/289446,23,CB,Colombia,10000000,30250000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,out,2018,-20250000,28.0,1.95,right,ESP-La Liga,Barcelona,Yerry Mina,COL,DF,22.0,1994.0,5,4,371,4.1,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,8.0,12.0,0.0,0.0,0.24,0.24,0.0,0.24,0.07,0.05,0.12,0.07,0.12,2018
