playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation
Blaise Matuidi,/blaise-matuidi/profil/spieler/33923,20,CM,France,0,5000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-5000000
Dimitri Payet,/dimitri-payet/profil/spieler/37647,20,AM,France,1800000,4000000,FC Nantes,/fc-nantes/startseite/verein/995,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-2200000
Nivaldo,/nivaldo/profil/spieler/43076,27,CB,Brazil,0,3000000,CF Os Belenenses,/cf-os-belenenses/startseite/verein/68608,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-3000000
Lasse Nilsson,/lasse-nilsson/profil/spieler/24391,25,CF,Sweden,0,3000000,SC Heerenveen,/sc-heerenveen/startseite/verein/306,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-3000000
Stathis Tavlaridis,/stathis-tavlaridis/profil/spieler/3201,27,CB,Greece,0,2500000,LOSC Lille,/losc-lille/startseite/verein/1082,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-2500000
David Gigliotti,/david-gigliotti/profil/spieler/28511,22,CF,France,0,1500000,AS Monaco,/as-monaco/startseite/verein/162,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-1500000
Fredy Guarín,/fredy-guarin/profil/spieler/39090,21,CM,Colombia,0,500000,Envigado FC,/envigado-fc/startseite/verein/7136,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2007,-500000
Frédéric Piquionne,/frederic-piquionne/profil/spieler/5683,28,CF,Martinique,0,6000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,AS Monaco,/as-monaco/startseite/verein/162,out,2007,-6000000
Julien Sablé,/julien-sable/profil/spieler/17441,26,DM,France,0,2400000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,RC Lens,/rc-lens/startseite/verein/826,out,2007,-2400000
Hérita Ilunga,/herita-ilunga/profil/spieler/17432,25,LB,DR Congo,0,2000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FC Toulouse,/fc-toulouse/startseite/verein/415,out,2007,-2000000
Marek Heinz,/marek-heinz/profil/spieler/306,30,CF,Czech Republic,0,1500000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FC Nantes,/fc-nantes/startseite/verein/995,out,2007,-1500000
Ousmane Sarr,/ousmane-sarr/profil/spieler/33931,20,LM,Senegal,0,500000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,out,2007,-500000
Antônio Géder,/antonio-geder/profil/spieler/25016,29,CB,Brazil,0,3800000,Spartak Moscow,/spartak-moskau/startseite/verein/232,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-3800000
Ibrahima Camara,/ibrahima-camara/profil/spieler/25315,22,LB,Guinea,0,1000000,Parma FC,/parma-calcio-1913/startseite/verein/130,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-1000000
Saber Ben Frej,/saber-ben-frej/profil/spieler/62972,28,RB,Tunisia,0,800000,Etoile Sportive du Sahel,/etoile-sportive-du-sahel/startseite/verein/250,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-800000
Brahim El Bahri,/brahim-el-bahri/profil/spieler/53373,21,LW,Morocco,0,800000,FAR Rabat,/far-rabat/startseite/verein/9099,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-800000
Gervinho,/gervinho/profil/spieler/33481,20,LW,Cote d'Ivoire,300000,650000,KSK Beveren (- 2010),/ksk-beveren/startseite/verein/1073,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-350000
Alphousseyni Keita,/alphousseyni-keita/profil/spieler/51853,21,DM,Mali,0,350000,Djoliba AC Bamako,/djoliba-ac-bamako/startseite/verein/1955,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-350000
Modibo Maïga,/modibo-maiga/profil/spieler/46831,19,CF,Mali,0,100000,Raja Club Athletic,/raja-casablanca/startseite/verein/2068,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2007,-100000
Grafite,/grafite/profil/spieler/37772,28,CF,Brazil,0,7500000,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2007,-7500000
Ismaël Bangoura,/ismael-bangoura/profil/spieler/34529,22,CF,Guinea,0,6000000,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,Dynamo Kyiv,/dynamo-kiew/startseite/verein/338,out,2007,-6000000
Laurent Bonnart,/laurent-bonnart/profil/spieler/23898,27,RB,France,0,500000,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2007,-500000
Chiguy Lucau,/chiguy-lucau/profil/spieler/12150,22,RW,DR Congo,0,250000,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,CS Sedan-Ardennes,/cs-sedan-ardennes/startseite/verein/1081,out,2007,-250000
Pape Diakhaté,/pape-diakhate/profil/spieler/28318,23,CB,Senegal,0,4500000,AS Nancy-Lorraine,/as-nancy-lorraine/startseite/verein/1159,Dynamo Kyiv,/dynamo-kiew/startseite/verein/338,out,2007,-4500000
Michaël Ciani,/michael-ciani/profil/spieler/12906,23,CB,France,0,700000,AJ Auxerre,/aj-auxerre/startseite/verein/290,FC Lorient,/fc-lorient/startseite/verein/1158,in,2007,-700000
Alain Cantareil,/alain-cantareil/profil/spieler/33458,23,LB,France,0,500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Lorient,/fc-lorient/startseite/verein/1158,in,2007,-500000
André-Pierre Gignac,/andre-pierre-gignac/profil/spieler/43907,21,CF,France,1200000,4500000,FC Lorient,/fc-lorient/startseite/verein/1158,FC Toulouse,/fc-toulouse/startseite/verein/415,out,2007,-3300000
Zoumana Camara,/zoumana-camara/profil/spieler/5474,28,CB,France,0,6000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-6000000
Souza,/souza/profil/spieler/50792,28,AM,Brazil,0,4000000,São Paulo Futebol Clube,/fc-sao-paulo/startseite/verein/585,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-4000000
Grégory Bourillon,/gregory-bourillon/profil/spieler/12386,23,CB,France,0,3500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-3500000
Didier Digard,/didier-digard/profil/spieler/52345,20,DM,France,0,2500000,Le Havre AC,/ac-le-havre/startseite/verein/738,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-2500000
Éverton Santos,/everton-santos/profil/spieler/52820,21,CF,Brazil,0,2000000,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-2000000
Ceará,/ceara/profil/spieler/38893,27,RB,Brazil,0,2000000,Sport Club Internacional,/sc-internacional-porto-alegre/startseite/verein/6600,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-2000000
Guillaume Hoarau,/guillaume-hoarau/profil/spieler/23934,23,CF,France,0,500000,Le Havre AC,/ac-le-havre/startseite/verein/738,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2007,-500000
David Rozehnal,/david-rozehnal/profil/spieler/9659,26,CB,Czech Republic,0,4300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Newcastle United,/newcastle-united/startseite/verein/762,out,2007,-4300000
Pierre-Alain Frau,/pierre-alain-frau/profil/spieler/3901,27,CF,France,0,3000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,LOSC Lille,/losc-lille/startseite/verein/1082,out,2007,-3000000
Édouard Cissé,/edouard-cisse/profil/spieler/3800,29,DM,France,0,2000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Besiktas JK,/besiktas-istanbul/startseite/verein/114,out,2007,-2000000
Bonaventure Kalou,/bonaventure-kalou/profil/spieler/4164,29,RW,Cote d'Ivoire,0,1500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RC Lens,/rc-lens/startseite/verein/826,out,2007,-1500000
Boukary Dramé,/boukary-drame/profil/spieler/33442,21,LB,Senegal,0,1200000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,out,2007,-1200000
Franck Dja Djédjé,/franck-dja-djedje/profil/spieler/18860,21,RW,Cote d'Ivoire,0,500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Grenoble Foot 38,/grenoble-foot-38/startseite/verein/1290,out,2007,-500000
Rudy Haddad,/rudy-haddad/profil/spieler/32198,22,AM,Israel,0,500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Maccabi Tel Aviv,/maccabi-tel-aviv/startseite/verein/119,out,2007,-500000
Jean-Yves M'voto,/jean-yves-mvoto/profil/spieler/55381,19,CB,France,50000,400000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Sunderland AFC,/afc-sunderland/startseite/verein/289,out,2007,-350000
Onyekachi Apam,/onyekachi-apam/profil/spieler/37460,20,CB,Nigeria,0,850000,Enugu Rangers IFC,/enugu-rangers-ifc/startseite/verein/2930,OGC Nice,/ogc-nizza/startseite/verein/417,in,2007,-850000
David Hellebuyck,/david-hellebuyck/profil/spieler/17429,28,CM,France,0,800000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,OGC Nice,/ogc-nizza/startseite/verein/417,in,2007,-800000
Joseph-Désiré Job,/joseph-desire-job/profil/spieler/3650,29,CF,Cameroon,0,500000,CS Sedan-Ardennes,/cs-sedan-ardennes/startseite/verein/1081,OGC Nice,/ogc-nizza/startseite/verein/417,in,2007,-500000
Derek Asamoah,/derek-asamoah/profil/spieler/45675,26,SS,Ghana,0,50000,Shrewsbury Town,/shrewsbury-town/startseite/verein/3054,OGC Nice,/ogc-nizza/startseite/verein/417,in,2007,-50000
Rod Fanni,/rod-fanni/profil/spieler/5477,25,RB,France,0,3500000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2007,-3500000
David Bellion,/david-bellion/profil/spieler/3115,24,CF,France,0,2000000,OGC Nice,/ogc-nizza/startseite/verein/417,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,out,2007,-2000000
Jacques Abardonado,/jacques-abardonado/profil/spieler/5320,29,CB,France,0,1500000,OGC Nice,/ogc-nizza/startseite/verein/417,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,out,2007,-1500000
Marama Vahirua,/marama-vahirua/profil/spieler/3926,27,SS,Tahiti,0,1200000,OGC Nice,/ogc-nizza/startseite/verein/417,FC Lorient,/fc-lorient/startseite/verein/1158,out,2007,-1200000
Anthar Yahia,/anthar-yahia/profil/spieler/5586,25,CB,Algeria,0,800000,OGC Nice,/ogc-nizza/startseite/verein/417,VfL Bochum,/vfl-bochum/startseite/verein/80,out,2007,-800000
Cédric Varrault,/cedric-varrault/profil/spieler/5543,27,CB,France,0,800000,OGC Nice,/ogc-nizza/startseite/verein/417,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2007,-800000
Carlos Sánchez,/carlos-sanchez/profil/spieler/51226,21,DM,Colombia,300000,1200000,CA River Plate Montevideo,/atletico-river-plate-montevideo/startseite/verein/2419,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,in,2007,-900000
Williams Martínez,/williams-martinez/profil/spieler/38065,25,CB,Uruguay,0,1200000,Defensor Sporting Club,/defensor-sc/startseite/verein/2619,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,in,2007,-1200000
Grégory Pujol,/gregory-pujol/profil/spieler/5521,27,CF,France,0,1000000,CS Sedan-Ardennes,/cs-sedan-ardennes/startseite/verein/1081,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,in,2007,-1000000
Johan Audel,/johan-audel/profil/spieler/5544,23,LW,Martinique,0,900000,LOSC Lille,/losc-lille/startseite/verein/1082,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,in,2007,-900000
David Ducourtioux,/david-ducourtioux/profil/spieler/23918,29,RB,France,0,200000,CS Sedan-Ardennes,/cs-sedan-ardennes/startseite/verein/1081,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,in,2007,-200000
Eric Hassli,/eric-hassli/profil/spieler/12031,26,CF,France,0,600000,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,FC Zürich,/fc-zurich/startseite/verein/260,out,2007,-600000
Patrick Paauwe,/patrick-paauwe/profil/spieler/4372,31,CB,Netherlands,0,500000,Valenciennes FC,/fc-valenciennes/startseite/verein/1423,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2007,-500000
Daniel Gygax,/daniel-gygax/profil/spieler/4951,25,AM,Switzerland,0,500000,LOSC Lille,/losc-lille/startseite/verein/1082,FC Metz,/fc-metz/startseite/verein/347,in,2007,-500000
Miralem Pjanic,/miralem-pjanic/profil/spieler/44162,18,CM,Bosnia-Herzegovina,6000000,7500000,FC Metz,/fc-metz/startseite/verein/347,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2007,-1500000
Benjamin Nivet,/benjamin-nivet/profil/spieler/33927,30,AM,France,0,1000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,SM Caen,/sm-caen/startseite/verein/1162,in,2007,-1000000
Karl Svensson,/karl-svensson/profil/spieler/19292,23,CB,Sweden,0,1000000,Rangers FC,/glasgow-rangers/startseite/verein/124,SM Caen,/sm-caen/startseite/verein/1162,in,2007,-1000000
Juan Eluchans,/juan-eluchans/profil/spieler/51777,27,LB,Argentina,0,750000,CA Independiente,/club-atletico-independiente/startseite/verein/1234,SM Caen,/sm-caen/startseite/verein/1162,in,2007,-750000
Elliot Grandin,/elliot-grandin/profil/spieler/56785,20,AM,France,0,400000,SM Caen,/sm-caen/startseite/verein/1162,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2007,-400000
Grégory Paisley,/gregory-paisley/profil/spieler/6246,30,LB,France,0,900000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2007,-900000
Zoltán Szélesi,/zoltan-szelesi/profil/spieler/18517,25,RB,Hungary,0,450000,FC Energie Cottbus,/fc-energie-cottbus/startseite/verein/25,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2007,-450000
Gaetan Krebs,/gaetan-krebs/profil/spieler/33317,21,CM,France,0,500000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Hannover 96,/hannover-96/startseite/verein/42,out,2007,-500000
Hosny Abd Rabo,/hosny-abd-rabo/profil/spieler/31764,22,CM,Egypt,0,500000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,Ismaily SC,/ismaily-sc/startseite/verein/3595,out,2007,-500000
Sébastien Squillaci,/sebastien-squillaci/profil/spieler/5293,27,CB,France,0,6500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2008,-6500000
Milan Baros,/milan-baros/profil/spieler/3216,26,CF,Czech Republic,0,5500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2008,-5500000
Grégory Coupet,/gregory-coupet/profil/spieler/3910,35,GK,France,0,2000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2008,-2000000
Hatem Ben Arfa,/hatem-ben-arfa/profil/spieler/18900,21,AM,France,500000,12000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2008,-11500000
Brandão,/brandao/profil/spieler/14948,28,CF,Brazil,0,6000000,Shakhtar Donetsk,/shakhtar-donetsk/startseite/verein/660,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2008,-6000000
Hilton,/hilton/profil/spieler/4811,30,CB,Brazil,0,5000000,RC Lens,/rc-lens/startseite/verein/826,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2008,-5000000
Elamine Erbate,/elamine-erbate/profil/spieler/65832,27,CB,Morocco,0,500000,Raja Club Athletic,/raja-casablanca/startseite/verein/2068,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2008,-500000
Hilaire Muñoz,/hilaire-munoz/profil/spieler/5523,25,GK,France,0,120000,SO Cassis Carnoux,/so-cassis-carnoux/startseite/verein/7670,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2008,-120000
Samir Nasri,/samir-nasri/profil/spieler/18935,21,AM,France,0,16000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2008,-16000000
Elamine Erbate,/elamine-erbate/profil/spieler/65832,27,CB,Morocco,0,900000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Al-Wahda FC Abu Dhabi,/al-wahda-fc-abu-dhabi/startseite/verein/161,out,2008,-900000
Vincent Gragnic,/vincent-gragnic/profil/spieler/23932,25,AM,France,0,100000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Stade Reims,/stade-reims/startseite/verein/1421,out,2008,-100000
Sören Larsen,/soren-larsen/profil/spieler/24282,26,CF,Denmark,0,3000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2008,-3000000
Cédric Carrasso,/cedric-carrasso/profil/spieler/5308,26,GK,France,0,2500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Toulouse,/fc-toulouse/startseite/verein/415,in,2008,-2500000
Johan Elmander,/johan-elmander/profil/spieler/4383,27,CF,Sweden,0,12600000,FC Toulouse,/fc-toulouse/startseite/verein/415,Bolton Wanderers,/bolton-wanderers/startseite/verein/355,out,2008,-12600000
Achille Emaná,/achille-emana/profil/spieler/7020,26,AM,Cameroon,0,7000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2008,-7000000
Jon Jönsson,/jon-jonsson/profil/spieler/18779,24,CB,Sweden,0,500000,FC Toulouse,/fc-toulouse/startseite/verein/415,Bröndby IF,/brondby-if/startseite/verein/206,out,2008,-500000
Rudy Riou,/rudy-riou/profil/spieler/5687,28,GK,France,0,200000,FC Toulouse,/fc-toulouse/startseite/verein/415,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2008,-200000
Asamoah Gyan,/asamoah-gyan/profil/spieler/26802,22,CF,Ghana,0,8000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2008,-8000000
Nicolas Douchez,/nicolas-douchez/profil/spieler/18036,28,GK,France,0,2000000,FC Toulouse,/fc-toulouse/startseite/verein/415,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2008,-2000000
Kader Mangane,/kader-mangane/profil/spieler/4796,25,CB,Senegal,0,2000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2008,-2000000
Lucien Aubey,/lucien-aubey/profil/spieler/6976,24,CB,Congo,0,2000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2008,-2000000
John Mensah,/john-mensah/profil/spieler/5917,25,CB,Ghana,0,8400000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2008,-8400000
Étienne Didot,/etienne-didot/profil/spieler/5672,24,CM,France,0,3000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,FC Toulouse,/fc-toulouse/startseite/verein/415,out,2008,-3000000
Simon Pouplin,/simon-pouplin/profil/spieler/24105,23,GK,France,0,400000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2008,-400000
Vaclav Sverkos,/vaclav-sverkos/profil/spieler/3528,25,CF,Czech Republic,0,2500000,FC Banik Ostrava,/fc-banik-ostrau/startseite/verein/377,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,in,2008,-2500000
Yassin Mikari,/yassin-mikari/profil/spieler/2878,25,LB,Tunisia,0,1500000,Grasshopper Club Zurich,/grasshopper-club-zurich/startseite/verein/504,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,in,2008,-1500000
Carlão,/carlao/profil/spieler/52893,22,CB,Brazil,100000,800000,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,in,2008,-700000
Jacques Faty,/jacques-faty/profil/spieler/12387,24,CB,Senegal,0,750000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,in,2008,-750000
Moumouni Dagano,/moumouni-dagano/profil/spieler/6839,27,CF,Burkina Faso,0,850000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,Al-Khor SC,/al-khor-sc/startseite/verein/5381,out,2008,-850000
Dariusz Dudka,/dariusz-dudka/profil/spieler/24502,24,CB,Poland,0,2500000,Wisla Kraków,/wisla-krakau/startseite/verein/422,AJ Auxerre,/aj-auxerre/startseite/verein/290,in,2008,-2500000
Adama Coulibaly,/adama-coulibaly/profil/spieler/3886,27,CB,Mali,0,2000000,RC Lens,/rc-lens/startseite/verein/826,AJ Auxerre,/aj-auxerre/startseite/verein/290,in,2008,-2000000
Moussa Narry,/moussa-narry/profil/spieler/63476,22,DM,Ghana,0,950000,Etoile Sportive du Sahel,/etoile-sportive-du-sahel/startseite/verein/250,AJ Auxerre,/aj-auxerre/startseite/verein/290,in,2008,-950000
Alejandro Alonso,/alejandro-alonso/profil/spieler/33935,26,RM,Argentina,0,2500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AS Monaco,/as-monaco/startseite/verein/162,in,2008,-2500000
Chu-young Park,/chu-young-park/profil/spieler/30982,23,CF,"Korea, South",100000,2000000,FC Seoul,/fc-seoul/startseite/verein/6500,AS Monaco,/as-monaco/startseite/verein/162,in,2008,-1900000
Jean-Jacques Gosso,/jean-jacques-gosso/profil/spieler/80696,25,DM,Cote d'Ivoire,0,700000,FC Ashdod,/fc-ashdod/startseite/verein/6105,AS Monaco,/as-monaco/startseite/verein/162,in,2008,-700000
Jérémy Ménez,/jeremy-menez/profil/spieler/16993,21,CF,France,400000,12000000,AS Monaco,/as-monaco/startseite/verein/162,AS Roma,/as-rom/startseite/verein/12,out,2008,-11600000
Frédéric Piquionne,/frederic-piquionne/profil/spieler/5683,29,CF,Martinique,0,4500000,AS Monaco,/as-monaco/startseite/verein/162,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2008,-4500000
Jérémy Berthod,/jeremy-berthod/profil/spieler/12133,24,LB,France,0,1000000,AS Monaco,/as-monaco/startseite/verein/162,AJ Auxerre,/aj-auxerre/startseite/verein/290,out,2008,-1000000
Rio Mavuba,/rio-mavuba/profil/spieler/14949,24,DM,France,0,7000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,LOSC Lille,/losc-lille/startseite/verein/1082,in,2008,-7000000
Túlio de Melo,/tulio-de-melo/profil/spieler/22820,23,CF,Brazil,0,4000000,US Palermo,/palermo-fc/startseite/verein/458,LOSC Lille,/losc-lille/startseite/verein/1082,in,2008,-4000000
Robert Vittek,/robert-vittek/profil/spieler/3531,26,CF,Slovakia,0,4000000,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,LOSC Lille,/losc-lille/startseite/verein/1082,in,2008,-4000000
Emil Lyng,/emil-lyng/profil/spieler/69905,18,LW,Denmark,0,500000,Aarhus GF,/aarhus-gf/startseite/verein/678,LOSC Lille,/losc-lille/startseite/verein/1082,in,2008,-500000
Jean Makoun,/jean-makoun/profil/spieler/5648,25,DM,Cameroon,0,14000000,LOSC Lille,/losc-lille/startseite/verein/1082,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2008,-14000000
Stephan Lichtsteiner,/stephan-lichtsteiner/profil/spieler/2865,24,RB,Switzerland,0,1200000,LOSC Lille,/losc-lille/startseite/verein/1082,SS Lazio,/lazio-rom/startseite/verein/398,out,2008,-1200000
Tony Sylva,/tony-sylva/profil/spieler/5282,33,GK,Senegal,0,600000,LOSC Lille,/losc-lille/startseite/verein/1082,Trabzonspor,/trabzonspor/startseite/verein/449,out,2008,-600000
Sylvain Monsoreau,/sylvain-monsoreau/profil/spieler/5393,27,CB,France,0,4000000,AS Monaco,/as-monaco/startseite/verein/162,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2008,-4000000
Kevin Mirallas,/kevin-mirallas/profil/spieler/33639,20,AM,Belgium,350000,3500000,LOSC Lille,/losc-lille/startseite/verein/1082,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2008,-3150000
Sébastien Grax,/sebastien-grax/profil/spieler/9239,24,CF,France,0,2000000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,in,2008,-2000000
Pascal Feindouno,/pascal-feindouno/profil/spieler/3914,27,RW,Guinea,0,5000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,out,2008,-5000000
Nivaldo,/nivaldo/profil/spieler/43076,28,CB,Brazil,0,3000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,out,2008,-3000000
Damien Perquis,/damien-perquis/profil/spieler/31050,24,CB,Poland,0,1000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,out,2008,-1000000
Fredy Guarín,/fredy-guarin/profil/spieler/39090,22,CM,Colombia,0,1000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,FC Porto,/fc-porto/startseite/verein/720,out,2008,-1000000
Roland Lamah,/roland-lamah/profil/spieler/35035,20,LW,Belgium,150000,3500000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2008,-3350000
Marcelo Estigarribia,/marcelo-estigarribia/profil/spieler/76329,20,CM,Paraguay,50000,3000000,Club Cerro Porteño,/club-cerro-porteno/startseite/verein/1214,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2008,-2950000
Frédéric Thomas,/frederic-thomas/profil/spieler/23979,27,CM,France,0,3000000,AJ Auxerre,/aj-auxerre/startseite/verein/290,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2008,-3000000
Thorstein Helstad,/thorstein-helstad/profil/spieler/2955,31,CF,Norway,0,2000000,SK Brann,/sk-brann/startseite/verein/1100,Le Mans Union Club 72,/le-mans-fc/startseite/verein/1164,in,2008,-2000000
