playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Elias Kachunga,/elias-kachunga/profil/spieler/49501,25,CF,DR Congo,300000,1300000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,Huddersfield Town,/huddersfield-town/startseite/verein/1110,in,2017,-1000000,31.0,1.78,right,ENG-Premier League,Huddersfield,COD,"FW,MF",25.0,1992.0,14.8,231.0,368.0,62.8,2834.0,483.0,163.0,212.0,76.9,54.0,89.0,60.7,5.0,17.0,29.4,1,0.6,0.5,0.4,10.0,6.0,6.0,1.0,24.0,2018
Nahki Wells,/nahki-wells/profil/spieler/173483,27,CF,Bermuda,700000,5400000,Huddersfield Town,/huddersfield-town/startseite/verein/1110,Burnley FC,/fc-burnley/startseite/verein/1132,out,2017,-4700000,33.0,1.7,right,ENG-Premier League,Burnley,BER,"FW,MF",27.0,1990.0,0.6,16.0,18.0,88.9,264.0,13.0,6.0,6.0,100.0,8.0,10.0,80.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
Joe Lolley,/joe-lolley/profil/spieler/287167,25,RW,England,1800000,600000,Huddersfield Town,/huddersfield-town/startseite/verein/1110,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2017,1200000,30.0,1.79,left,ENG-Premier League,Huddersfield,ENG,"FW,MF",24.0,1992.0,2.5,52.0,73.0,71.2,805.0,267.0,28.0,35.0,80.0,21.0,28.0,75.0,1.0,7.0,14.3,0,0.1,0.1,-0.1,1.0,9.0,1.0,1.0,11.0,2018
Brahim Díaz,/brahim-diaz/profil/spieler/314678,19,AM,Spain,20000000,17000000,Manchester City,/manchester-city/startseite/verein/281,Real Madrid,/real-madrid/startseite/verein/418,out,2018,3000000,23.0,1.7,both,ESP-La Liga,Real Madrid,ESP,FW,18.0,1999.0,4.2,142.0,170.0,83.5,1790.0,399.0,97.0,106.0,91.5,36.0,46.0,78.3,4.0,6.0,66.7,1,1.5,0.9,-0.5,7.0,11.0,4.0,0.0,12.0,2019
Jason Denayer,/jason-denayer/profil/spieler/277114,23,CB,Belgium,5000000,10000000,Manchester City,/manchester-city/startseite/verein/281,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2018,-5000000,28.0,1.84,right,FRA-Ligue 1,Lyon,BEL,DF,23.0,1995.0,30.6,1848.0,1974.0,93.6,33296.0,12491.0,671.0,711.0,94.4,1044.0,1086.0,96.1,107.0,131.0,81.7,0,0.4,0.4,-0.4,5.0,85.0,4.0,0.0,136.0,2019
Pablo Maffeo,/pablo-maffeo/profil/spieler/251876,20,RB,Spain,8000000,9000000,Manchester City,/manchester-city/startseite/verein/281,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,out,2018,-1000000,25.0,1.72,right,GER-Bundesliga,Stuttgart,ESP,"DF,MF",21.0,1997.0,6.6,214.0,291.0,73.5,3520.0,1142.0,107.0,122.0,87.7,63.0,87.0,72.4,29.0,54.0,53.7,0,0.6,0.6,-0.6,4.0,10.0,6.0,6.0,10.0,2019
Fred,/fred/profil/spieler/191614,25,CM,Brazil,20000000,59000000,Shakhtar Donetsk,/shakhtar-donetsk/startseite/verein/660,Manchester United,/manchester-united/startseite/verein/985,in,2018,-39000000,30.0,1.69,left,ENG-Premier League,Manchester Utd,BRA,MF,25.0,1993.0,11.6,673.0,791.0,85.1,12069.0,3141.0,289.0,326.0,88.7,271.0,297.0,91.2,82.0,109.0,75.2,1,1.0,0.7,0.0,12.0,76.0,4.0,2.0,73.0,2019
Diogo Dalot,/diogo-dalot/profil/spieler/357147,19,RB,Portugal,40000000,22000000,FC Porto,/fc-porto/startseite/verein/720,Manchester United,/manchester-united/startseite/verein/985,in,2018,18000000,24.0,1.83,right,ENG-Premier League,Manchester Utd,POR,"DF,FW",19.0,1999.0,11.3,389.0,560.0,69.5,6025.0,2079.0,192.0,231.0,83.1,144.0,210.0,68.6,26.0,56.0,46.4,2,2.3,2.0,-0.3,17.0,22.0,14.0,7.0,31.0,2019
Marouane Fellaini,/marouane-fellaini/profil/spieler/39679,31,CM,Belgium,1000000,7200000,Manchester United,/manchester-united/startseite/verein/985,Shandong Luneng Taishan,/shandong-taishan/startseite/verein/3182,out,2018,-6200000,35.0,1.94,right,ENG-Premier League,Manchester Utd,BEL,MF,30.0,1987.0,8.4,347.0,434.0,80.0,5074.0,1496.0,186.0,220.0,84.5,118.0,135.0,87.4,16.0,26.0,61.5,1,0.4,0.3,0.6,3.0,30.0,3.0,1.0,36.0,2019
Mousa Dembélé,/mousa-dembele/profil/spieler/19368,31,CM,Belgium,0,5350000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,Guangzhou R&F,/guangzhou-city/startseite/verein/18916,out,2018,-5350000,35.0,1.85,left,ENG-Premier League,Tottenham,BEL,MF,31.0,1987.0,5.7,277.0,309.0,89.6,4098.0,936.0,150.0,165.0,90.9,108.0,119.0,90.8,11.0,12.0,91.7,0,0.0,0.1,0.0,0.0,16.0,1.0,0.0,16.0,2019
Alisson,/alisson/profil/spieler/105470,25,GK,Brazil,35000000,62500000,AS Roma,/as-rom/startseite/verein/12,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2018,-27500000,30.0,1.93,right,ENG-Premier League,Liverpool,BRA,GK,25.0,1992.0,38.0,1075.0,1290.0,83.3,28332.0,18517.0,143.0,148.0,96.6,625.0,628.0,99.5,307.0,510.0,60.2,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2019
Naby Keïta,/naby-keita/profil/spieler/302215,23,CM,Guinea,12000000,60000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2018,-48000000,28.0,1.72,right,ENG-Premier League,Liverpool,GUI,"MF,FW",23.0,1995.0,15.4,889.0,1011.0,87.9,12345.0,2967.0,522.0,574.0,90.9,275.0,308.0,89.3,42.0,54.0,77.8,1,1.0,1.9,0.0,9.0,86.0,28.0,0.0,103.0,2019
Fabinho,/fabinho/profil/spieler/225693,24,DM,Brazil,42000000,45000000,AS Monaco,/as-monaco/startseite/verein/162,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2018,-3000000,29.0,1.88,right,ENG-Premier League,Liverpool,BRA,MF,24.0,1993.0,22.4,1381.0,1627.0,84.9,23150.0,6053.0,639.0,716.0,89.2,592.0,663.0,89.3,106.0,169.0,62.7,2,1.8,1.6,0.2,16.0,128.0,21.0,3.0,130.0,2019
Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792,26,AM,Switzerland,4000000,14700000,Stoke City,/stoke-city/startseite/verein/512,Liverpool FC,/fc-liverpool/startseite/verein/31,in,2018,-10700000,31.0,1.69,left,ENG-Premier League,Liverpool,SUI,"FW,MF",26.0,1991.0,11.8,542.0,701.0,77.3,8630.0,2197.0,297.0,340.0,87.4,157.0,200.0,78.5,62.0,109.0,56.9,3,1.6,2.6,1.4,19.0,45.0,33.0,5.0,85.0,2019
Ragnar Klavan,/ragnar-klavan/profil/spieler/26669,32,CB,Estonia,100000,1520000,Liverpool FC,/fc-liverpool/startseite/verein/31,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2018,-1420000,37.0,1.87,left,ITA-Serie A,Cagliari,EST,DF,32.0,1985.0,13.7,507.0,630.0,80.5,9866.0,3542.0,173.0,196.0,88.3,260.0,290.0,89.7,63.0,122.0,51.6,0,0.5,0.3,-0.5,1.0,37.0,6.0,2.0,47.0,2019
Kepa Arrizabalaga,/kepa-arrizabalaga/profil/spieler/192279,23,GK,Spain,18000000,80000000,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2018,-62000000,28.0,1.86,right,ENG-Premier League,Chelsea,ESP,GK,23.0,1994.0,36.0,1011.0,1161.0,87.1,25587.0,17018.0,185.0,186.0,99.5,543.0,550.0,98.7,281.0,419.0,67.1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
Christian Pulisic,/christian-pulisic/profil/spieler/315779,20,LW,United States,25000000,64000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2018,-39000000,24.0,1.77,right,GER-Bundesliga,Dortmund,USA,FW,19.0,1998.0,10.4,397.0,531.0,74.8,5479.0,1006.0,261.0,295.0,88.5,110.0,146.0,75.3,14.0,39.0,35.9,4,2.6,2.6,1.4,18.0,17.0,7.0,1.0,20.0,2019
Jorginho,/jorginho/profil/spieler/102017,26,DM,Italy,25000000,57000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Chelsea FC,/fc-chelsea/startseite/verein/631,in,2018,-32000000,31.0,1.78,right,ENG-Premier League,Chelsea,ITA,MF,26.0,1991.0,35.1,2785.0,3133.0,88.9,40201.0,13193.0,1611.0,1729.0,93.2,898.0,1005.0,89.4,153.0,204.0,75.0,0,3.2,5.2,-3.2,29.0,336.0,44.0,1.0,323.0,2019
Thibaut Courtois,/thibaut-courtois/profil/spieler/108390,26,GK,Belgium,45000000,35000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Real Madrid,/real-madrid/startseite/verein/418,out,2018,10000000,31.0,2.0,left,ESP-La Liga,Real Madrid,BEL,GK,26.0,1992.0,27.0,651.0,841.0,77.4,17880.0,11719.0,77.0,77.0,100.0,390.0,393.0,99.2,184.0,368.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
Cesc Fàbregas,/cesc-fabregas/profil/spieler/8806,31,CM,Spain,0,9000000,Chelsea FC,/fc-chelsea/startseite/verein/631,AS Monaco,/as-monaco/startseite/verein/162,out,2018,-9000000,36.0,1.79,right,ENG-Premier League,Chelsea,ESP,MF,31.0,1987.0,2.0,169.0,198.0,85.4,2799.0,983.0,88.0,94.0,93.6,66.0,75.0,88.0,15.0,25.0,60.0,0,0.2,0.7,-0.2,3.0,20.0,4.0,0.0,21.0,2019
Cesc Fàbregas,/cesc-fabregas/profil/spieler/8806,31,CM,Spain,0,9000000,Chelsea FC,/fc-chelsea/startseite/verein/631,AS Monaco,/as-monaco/startseite/verein/162,out,2018,-9000000,36.0,1.79,right,FRA-Ligue 1,Monaco,ESP,MF,31.0,1987.0,10.7,623.0,759.0,82.1,11565.0,4442.0,267.0,306.0,87.3,251.0,289.0,86.9,85.0,129.0,65.9,0,1.0,1.2,-1.0,18.0,74.0,12.0,0.0,113.0,2019
Lucas Torreira,/lucas-torreira/profil/spieler/318077,22,DM,Uruguay,15000000,28650000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2018,-13650000,27.0,1.66,right,ENG-Premier League,Arsenal,URU,MF,22.0,1996.0,26.5,1405.0,1632.0,86.1,23340.0,6020.0,632.0,705.0,89.6,610.0,664.0,91.9,101.0,153.0,66.0,2,1.2,1.6,0.8,16.0,93.0,17.0,1.0,140.0,2019
Bernd Leno,/bernd-leno/profil/spieler/72476,26,GK,Germany,12000000,25000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2018,-13000000,31.0,1.9,right,ENG-Premier League,Arsenal,GER,GK,26.0,1992.0,31.5,817.0,1105.0,73.9,21776.0,14746.0,149.0,150.0,99.3,437.0,440.0,99.3,226.0,505.0,44.8,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2019
Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322,30,CB,Greece,1000000,16000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2018,-15000000,35.0,1.86,right,ENG-Premier League,Arsenal,GRE,DF,30.0,1988.0,24.4,1244.0,1395.0,89.2,24420.0,8125.0,444.0,467.0,95.1,615.0,666.0,92.3,170.0,234.0,72.6,2,0.7,0.6,1.3,5.0,32.0,3.0,0.0,43.0,2019
Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830,19,CM,France,25000000,8000000,FC Lorient,/fc-lorient/startseite/verein/1158,Arsenal FC,/fc-arsenal/startseite/verein/11,in,2018,17000000,24.0,1.85,right,ENG-Premier League,Arsenal,FRA,MF,19.0,1999.0,23.9,1409.0,1625.0,86.7,24166.0,6699.0,647.0,707.0,91.5,590.0,648.0,91.0,129.0,170.0,75.9,0,1.8,2.4,-1.8,17.0,142.0,23.0,1.0,200.0,2019
Joel Campbell,/joel-campbell/profil/spieler/131248,26,RW,Costa Rica,1500000,1500000,Arsenal FC,/fc-arsenal/startseite/verein/11,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970,out,2018,0,31.0,1.78,left,ITA-Serie A,Frosinone,CRC,"FW,MF",26.0,1992.0,9.9,199.0,278.0,71.6,3089.0,578.0,116.0,141.0,82.3,50.0,71.0,70.4,19.0,36.0,52.8,3,1.6,1.0,1.4,11.0,17.0,5.0,1.0,23.0,2019
Ben Gibson,/ben-gibson/profil/spieler/128904,25,CB,England,2000000,16900000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Burnley FC,/fc-burnley/startseite/verein/1132,in,2018,-14900000,30.0,1.85,left,ENG-Premier League,Burnley,ENG,DF,25.0,1993.0,0.7,23.0,34.0,67.6,387.0,145.0,11.0,12.0,91.7,11.0,12.0,91.7,1.0,8.0,12.5,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2019
Joe Hart,/joe-hart/profil/spieler/40204,31,GK,England,1500000,3900000,Manchester City,/manchester-city/startseite/verein/281,Burnley FC,/fc-burnley/startseite/verein/1132,in,2018,-2400000,36.0,1.96,right,ENG-Premier League,Burnley,ENG,GK,31.0,1987.0,19.0,302.0,622.0,48.6,14383.0,13308.0,14.0,14.0,100.0,64.0,67.0,95.5,224.0,533.0,42.0,0,0.1,0.2,-0.1,1.0,24.0,1.0,0.0,2.0,2019
Sam Vokes,/sam-vokes/profil/spieler/48078,29,CF,Wales,275000,8000000,Burnley FC,/fc-burnley/startseite/verein/1132,Stoke City,/stoke-city/startseite/verein/512,out,2018,-7725000,33.0,1.86,right,ENG-Premier League,Burnley,WAL,FW,28.0,1989.0,10.2,136.0,271.0,50.2,1555.0,418.0,86.0,162.0,53.1,31.0,65.0,47.7,3.0,5.0,60.0,0,1.3,0.6,-1.3,8.0,18.0,2.0,0.0,15.0,2019
Yerry Mina,/yerry-mina/profil/spieler/289446,23,CB,Colombia,10000000,30250000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,in,2018,-20250000,28.0,1.95,right,ENG-Premier League,Everton,COL,DF,23.0,1994.0,9.9,425.0,507.0,83.8,8416.0,2939.0,135.0,158.0,85.4,225.0,248.0,90.7,58.0,83.0,69.9,0,0.1,0.1,-0.1,3.0,26.0,3.0,0.0,39.0,2019
Lucas Digne,/lucas-digne/profil/spieler/126664,25,LB,France,15000000,20200000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,in,2018,-5200000,29.0,1.78,left,ENG-Premier League,Everton,FRA,DF,25.0,1993.0,32.9,1478.0,2119.0,69.7,23389.0,10150.0,793.0,934.0,84.9,501.0,716.0,70.0,125.0,301.0,41.5,4,7.1,5.3,-3.1,71.0,99.0,52.0,34.0,167.0,2019
Davy Klaassen,/davy-klaassen/profil/spieler/182932,25,AM,Netherlands,10000000,13500000,Everton FC,/fc-everton/startseite/verein/29,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2018,-3500000,30.0,1.79,right,GER-Bundesliga,Werder Bremen,NED,MF,25.0,1993.0,31.3,916.0,1251.0,73.2,14223.0,4711.0,506.0,625.0,81.0,310.0,404.0,76.7,62.0,121.0,51.2,4,3.6,3.7,0.4,39.0,97.0,31.0,7.0,138.0,2019
Ramiro Funes Mori,/ramiro-funes-mori/profil/spieler/11111,27,CB,Argentina,1000000,9000000,Everton FC,/fc-everton/startseite/verein/29,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-8000000,32.0,1.87,left,ESP-La Liga,Villarreal,ARG,"DF,MF",27.0,1991.0,29.2,985.0,1222.0,80.6,21193.0,7554.0,290.0,335.0,86.6,494.0,562.0,87.9,187.0,293.0,63.8,1,0.5,0.6,0.5,6.0,71.0,6.0,1.0,65.0,2019
James Maddison,/james-maddison/profil/spieler/294057,21,AM,England,60000000,25000000,Norwich City,/norwich-city/startseite/verein/1123,Leicester City,/leicester-city/startseite/verein/1003,in,2018,35000000,26.0,1.75,right,ENG-Premier League,Leicester City,ENG,"MF,FW",21.0,1996.0,31.5,1244.0,1623.0,76.6,21360.0,6667.0,613.0,695.0,88.2,404.0,497.0,81.3,170.0,314.0,54.1,7,8.2,8.7,-1.2,99.0,144.0,49.0,6.0,198.0,2019
Ricardo Pereira,/ricardo-pereira/profil/spieler/215876,24,RB,Portugal,10000000,22000000,FC Porto,/fc-porto/startseite/verein/720,Leicester City,/leicester-city/startseite/verein/1003,in,2018,-12000000,29.0,1.75,right,ENG-Premier League,Leicester City,POR,"DF,FW",24.0,1993.0,34.7,1479.0,1953.0,75.7,22028.0,8123.0,840.0,970.0,86.6,515.0,703.0,73.3,75.0,149.0,50.3,6,5.2,4.1,0.8,33.0,106.0,32.0,11.0,170.0,2019
Danny Ward,/danny-ward/profil/spieler/203026,25,GK,Wales,6000000,14000000,Liverpool FC,/fc-liverpool/startseite/verein/31,Leicester City,/leicester-city/startseite/verein/1003,in,2018,-8000000,30.0,1.91,right,ENG-Premier League,Cardiff City,ENG,FW,26.0,1991.0,4.9,50.0,94.0,53.2,731.0,168.0,33.0,56.0,58.9,13.0,22.0,59.1,2.0,2.0,100.0,0,0.3,0.1,-0.3,7.0,8.0,1.0,0.0,9.0,2019
Rachid Ghezzal,/rachid-ghezzal/profil/spieler/118287,26,RW,Algeria,5000000,14000000,AS Monaco,/as-monaco/startseite/verein/162,Leicester City,/leicester-city/startseite/verein/1003,in,2018,-9000000,31.0,1.82,left,ENG-Premier League,Leicester City,ALG,"FW,MF",26.0,1992.0,8.3,353.0,471.0,74.9,5333.0,1363.0,197.0,234.0,84.2,88.0,124.0,71.0,36.0,63.0,57.1,0,1.7,1.8,-1.7,16.0,16.0,17.0,6.0,40.0,2019
Jonny Evans,/jonny-evans/profil/spieler/42412,30,CB,Northern Ireland,2000000,4000000,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,Leicester City,/leicester-city/startseite/verein/1003,in,2018,-2000000,35.0,1.88,both,ENG-Premier League,Leicester City,NIR,DF,30.0,1988.0,22.2,873.0,1031.0,84.7,17429.0,5841.0,280.0,311.0,90.0,483.0,529.0,91.3,102.0,175.0,58.3,0,0.3,0.2,-0.3,5.0,41.0,1.0,1.0,33.0,2019
Riyad Mahrez,/riyad-mahrez/profil/spieler/171424,27,RW,Algeria,20000000,67800000,Leicester City,/leicester-city/startseite/verein/1003,Manchester City,/manchester-city/startseite/verein/281,out,2018,-47800000,32.0,1.79,left,ENG-Premier League,Manchester City,ALG,"FW,MF",27.0,1991.0,14.9,700.0,884.0,79.2,11000.0,2183.0,371.0,414.0,89.6,230.0,288.0,79.9,58.0,101.0,57.4,4,4.6,4.3,-0.6,24.0,28.0,44.0,9.0,73.0,2019
Vicente Iborra,/vicente-iborra/profil/spieler/65467,30,DM,Spain,1200000,10000000,Leicester City,/leicester-city/startseite/verein/1003,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-8800000,35.0,1.9,right,ENG-Premier League,Leicester City,ESP,MF,30.0,1988.0,2.5,127.0,147.0,86.4,2433.0,649.0,55.0,63.0,87.3,42.0,45.0,93.3,26.0,30.0,86.7,0,0.1,0.2,-0.1,1.0,18.0,1.0,0.0,16.0,2019
Vicente Iborra,/vicente-iborra/profil/spieler/65467,30,DM,Spain,1200000,10000000,Leicester City,/leicester-city/startseite/verein/1003,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2018,-8800000,35.0,1.9,right,ESP-La Liga,Villarreal,ESP,MF,30.0,1988.0,18.5,637.0,796.0,80.0,10504.0,2790.0,325.0,391.0,83.1,228.0,277.0,82.3,63.0,79.0,79.7,1,0.9,1.0,0.1,7.0,63.0,4.0,0.0,69.0,2019
Miguel Almirón,/miguel-almiron/profil/spieler/272999,24,RW,Paraguay,32000000,24000000,Atlanta United FC,/atlanta-united-fc/startseite/verein/51663,Newcastle United,/newcastle-united/startseite/verein/762,in,2018,8000000,29.0,1.74,left,ENG-Premier League,Newcastle Utd,PAR,MF,24.0,1994.0,8.4,188.0,263.0,71.5,2883.0,752.0,98.0,125.0,78.4,54.0,74.0,73.0,21.0,28.0,75.0,0,0.6,0.8,-0.6,13.0,21.0,12.0,7.0,25.0,2019
Mikel Merino,/mikel-merino/profil/spieler/338424,22,CM,Spain,50000000,7000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Newcastle United,/newcastle-united/startseite/verein/762,in,2018,43000000,27.0,1.89,left,ESP-La Liga,Real Sociedad,ESP,MF,22.0,1996.0,22.8,873.0,1110.0,78.6,15160.0,4570.0,403.0,479.0,84.1,349.0,426.0,81.9,94.0,143.0,65.7,3,2.4,2.7,0.6,13.0,111.0,17.0,4.0,142.0,2019
Mikel Merino,/mikel-merino/profil/spieler/338424,22,CM,Spain,50000000,12000000,Newcastle United,/newcastle-united/startseite/verein/762,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,out,2018,38000000,27.0,1.89,left,ESP-La Liga,Real Sociedad,ESP,MF,22.0,1996.0,22.8,873.0,1110.0,78.6,15160.0,4570.0,403.0,479.0,84.1,349.0,426.0,81.9,94.0,143.0,65.7,3,2.4,2.7,0.6,13.0,111.0,17.0,4.0,142.0,2019
Federico Fernández,/federico-fernandez/profil/spieler/85475,29,CB,Argentina,700000,6700000,Swansea City,/swansea-city/startseite/verein/2288,Newcastle United,/newcastle-united/startseite/verein/762,in,2018,-6000000,34.0,1.9,right,ENG-Premier League,Newcastle Utd,ARG,DF,29.0,1989.0,16.5,484.0,620.0,78.1,10496.0,4014.0,141.0,162.0,87.0,237.0,267.0,88.8,98.0,171.0,57.3,1,0.5,0.4,0.5,5.0,28.0,3.0,2.0,40.0,2019
Fabian Schär,/fabian-schar/profil/spieler/135343,26,CB,Switzerland,10000000,4000000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,Newcastle United,/newcastle-united/startseite/verein/762,in,2018,6000000,31.0,1.86,right,ENG-Premier League,Newcastle Utd,SUI,DF,26.0,1991.0,22.2,687.0,1025.0,67.0,15962.0,6758.0,223.0,268.0,83.2,287.0,354.0,81.1,167.0,360.0,46.4,1,0.7,0.5,0.3,11.0,80.0,9.0,2.0,72.0,2019
Martin Dúbravka,/martin-dubravka/profil/spieler/74960,29,GK,Slovakia,1500000,4000000,AC Sparta Prague,/ac-sparta-prag/startseite/verein/197,Newcastle United,/newcastle-united/startseite/verein/762,in,2018,-2500000,34.0,1.91,right,ENG-Premier League,Newcastle Utd,SVK,GK,29.0,1989.0,38.0,691.0,1175.0,58.8,24354.0,18976.0,73.0,73.0,100.0,274.0,279.0,98.2,342.0,817.0,41.9,0,0.0,0.1,0.0,0.0,12.0,0.0,0.0,0.0,2019
Matz Sels,/matz-sels/profil/spieler/127202,26,GK,Belgium,7000000,4000000,Newcastle United,/newcastle-united/startseite/verein/762,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,out,2018,3000000,31.0,1.88,right,FRA-Ligue 1,Strasbourg,BEL,GK,26.0,1992.0,37.0,728.0,1147.0,63.5,25710.0,20831.0,61.0,61.0,100.0,297.0,304.0,97.7,369.0,776.0,47.6,0,0.0,0.1,0.0,0.0,24.0,0.0,0.0,0.0,2019
Jefferson Lerma,/jefferson-lerma/profil/spieler/262980,23,DM,Colombia,20000000,30500000,Levante UD,/ud-levante/startseite/verein/3368,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2018,-10500000,28.0,1.79,right,ENG-Premier League,Bournemouth,COL,MF,23.0,1994.0,27.8,1301.0,1568.0,83.0,21652.0,6479.0,655.0,749.0,87.4,504.0,578.0,87.2,104.0,160.0,65.0,0,1.1,1.2,-1.1,15.0,134.0,10.0,1.0,133.0,2019
Dominic Solanke,/dominic-solanke/profil/spieler/258889,21,CF,England,20000000,21200000,Liverpool FC,/fc-liverpool/startseite/verein/31,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2018,-1200000,25.0,1.86,right,ENG-Premier League,Bournemouth,ENG,"FW,MF",20.0,1997.0,3.9,71.0,100.0,71.0,777.0,165.0,51.0,64.0,79.7,9.0,14.0,64.3,2.0,4.0,50.0,1,0.4,0.2,0.6,8.0,2.0,2.0,0.0,6.0,2019
Diego Rico,/diego-rico/profil/spieler/249513,25,LB,Spain,3000000,15000000,CD Leganés,/cd-leganes/startseite/verein/1244,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2018,-12000000,30.0,1.83,left,ENG-Premier League,Bournemouth,ESP,"DF,MF",25.0,1993.0,6.8,272.0,388.0,70.1,4469.0,2046.0,143.0,172.0,83.1,97.0,143.0,67.8,25.0,47.0,53.2,0,1.1,0.7,-1.1,11.0,20.0,9.0,4.0,39.0,2019
Chris Mepham,/chris-mepham/profil/spieler/480987,21,CB,Wales,8000000,13600000,Brentford FC,/fc-brentford/startseite/verein/1148,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2018,-5600000,25.0,1.9,right,ENG-Premier League,Bournemouth,WAL,DF,20.0,1997.0,9.4,326.0,412.0,79.1,6253.0,2053.0,121.0,138.0,87.7,162.0,195.0,83.1,39.0,66.0,59.1,1,0.5,0.0,0.5,2.0,16.0,0.0,0.0,22.0,2019
David Brooks,/david-brooks/profil/spieler/277033,20,RW,Wales,12000000,11300000,Sheffield United,/sheffield-united/startseite/verein/350,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,in,2018,700000,25.0,1.73,left,ENG-Premier League,Bournemouth,WAL,"MF,FW",21.0,1997.0,25.1,640.0,899.0,71.2,9018.0,2783.0,407.0,499.0,81.6,166.0,240.0,69.2,38.0,68.0,55.9,5,5.0,3.9,0.0,30.0,55.0,37.0,2.0,95.0,2019
Max Gradel,/max-gradel/profil/spieler/28140,30,LW,Cote d'Ivoire,1600000,2000000,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,FC Toulouse,/fc-toulouse/startseite/verein/415,out,2018,-400000,35.0,1.75,right,FRA-Ligue 1,Toulouse,CIV,"FW,MF",30.0,1987.0,36.0,887.0,1305.0,68.0,12821.0,3767.0,508.0,623.0,81.5,276.0,400.0,69.0,56.0,142.0,39.4,5,7.1,6.3,-2.1,53.0,60.0,48.0,14.0,127.0,2019
Felipe Anderson,/felipe-anderson/profil/spieler/159372,25,RW,Brazil,15000000,38000000,SS Lazio,/lazio-rom/startseite/verein/398,West Ham United,/west-ham-united/startseite/verein/379,in,2018,-23000000,30.0,1.75,right,ENG-Premier League,West Ham,BRA,"MF,FW",25.0,1993.0,33.8,1325.0,1824.0,72.6,20473.0,6459.0,703.0,832.0,84.5,378.0,506.0,74.7,130.0,241.0,53.9,4,6.1,7.4,-2.1,64.0,111.0,85.0,12.0,191.0,2019
