playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Corentin Tolisso,/corentin-tolisso/profil/spieler/190393,22,CM,France,14000000,41500000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2017,-27500000,28.0,1.81,right,GER-Bundesliga,Bayern Munich,FRA,MF,22.0,1994.0,26,17,1575,17.5,6,4,10,6,0,0,3,0,4.5,4.5,2.9,7.4,30.0,191.0,79.0,0.34,0.23,0.57,0.34,0.57,0.26,0.17,0.43,0.26,0.43,2018
Kingsley Coman,/kingsley-coman/profil/spieler/243714,21,LW,France,65000000,21000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2017,44000000,27.0,1.81,right,GER-Bundesliga,Bayern Munich,FRA,"FW,MF",21.0,1996.0,21,10,1153,12.8,3,3,6,3,0,0,0,0,2.2,2.2,3.6,5.8,97.0,60.0,202.0,0.23,0.23,0.47,0.23,0.47,0.18,0.28,0.45,0.18,0.45,2018
Medhi Benatia,/medhi-benatia/profil/spieler/45124,30,CB,Morocco,0,16700000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Juventus FC,/juventus-turin/startseite/verein/506,out,2017,-16700000,36.0,1.9,right,ITA-Serie A,Juventus,MAR,DF,30.0,1987.0,20,19,1755,19.5,2,0,2,2,0,0,8,0,2.5,2.5,0.0,2.5,3.0,57.0,3.0,0.1,0.0,0.1,0.1,0.1,0.13,0.0,0.13,0.13,0.13,2018
Gianluca Gaudino,/gianluca-gaudino/profil/spieler/195051,20,CM,Germany,300000,50000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Chievo Verona,/chievo-verona/startseite/verein/862,out,2017,250000,26.0,1.79,both,ITA-Serie A,Chievo,GER,MF,20.0,1996.0,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.42,0.57,0.15,0.57,2018
Jean-Kévin Augustin,/jean-kevin-augustin/profil/spieler/264956,20,CF,France,1300000,16000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2017,-14700000,26.0,1.79,right,GER-Bundesliga,RB Leipzig,FRA,FW,20.0,1997.0,25,14,1266,14.1,9,5,14,8,1,2,1,0,7.1,5.5,1.9,7.4,31.0,15.0,137.0,0.64,0.36,1.0,0.57,0.92,0.51,0.13,0.64,0.39,0.53,2018
Bruma,/bruma/profil/spieler/139396,22,LW,Portugal,6000000,15000000,Galatasaray,/galatasaray-istanbul/startseite/verein/141,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2017,-9000000,28.0,1.73,right,GER-Bundesliga,RB Leipzig,POR,"MF,FW",22.0,1994.0,28,16,1611,17.9,4,2,6,4,0,0,0,0,2.2,2.2,3.1,5.4,120.0,90.0,145.0,0.22,0.11,0.34,0.22,0.34,0.13,0.18,0.3,0.13,0.3,2018
Konrad Laimer,/konrad-laimer/profil/spieler/223967,20,CM,Austria,28000000,7000000,Red Bull Salzburg,/red-bull-salzburg/startseite/verein/409,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2017,21000000,26.0,1.8,right,GER-Bundesliga,RB Leipzig,AUT,"DF,MF",20.0,1997.0,22,14,1337,14.9,0,2,2,0,0,0,2,0,0.2,0.2,1.7,1.9,23.0,86.0,56.0,0.0,0.13,0.13,0.0,0.13,0.01,0.11,0.13,0.01,0.13,2018
Yvon Mvogo,/yvon-mvogo/profil/spieler/147051,23,GK,Switzerland,3500000,5000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2017,-1500000,29.0,1.9,right,GER-Bundesliga,RB Leipzig,SUI,GK,23.0,1994.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Oliver Burke,/oliver-burke/profil/spieler/341317,20,CF,Scotland,2500000,15200000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984,out,2017,-12700000,26.0,1.88,right,ENG-Premier League,West Brom,SCO,"FW,MF",20.0,1997.0,15,2,367,4.1,0,2,2,0,0,0,0,0,0.5,0.5,0.5,1.0,12.0,6.0,37.0,0.0,0.49,0.49,0.0,0.49,0.12,0.13,0.25,0.12,0.25,2018
Marvin Compper,/marvin-compper/profil/spieler/9340,32,CB,Germany,0,1140000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Celtic FC,/celtic-glasgow/startseite/verein/371,out,2017,-1140000,38.0,1.85,left,GER-Bundesliga,RB Leipzig,GER,DF,32.0,1985.0,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015,27,RW,Ukraine,2000000,25000000,Dynamo Kyiv,/dynamo-kiew/startseite/verein/338,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2017,-23000000,33.0,1.89,left,GER-Bundesliga,Dortmund,UKR,"FW,MF",27.0,1989.0,18,13,1039,11.5,3,3,6,3,0,0,0,0,4.8,4.8,3.2,7.9,40.0,42.0,114.0,0.26,0.26,0.52,0.26,0.52,0.41,0.27,0.69,0.41,0.69,2018
Manuel Akanji,/manuel-akanji/profil/spieler/284730,22,CB,Switzerland,38000000,21500000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2017,16500000,27.0,1.88,right,GER-Bundesliga,Dortmund,SUI,DF,22.0,1995.0,11,10,904,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,15.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,2018
Jadon Sancho,/jadon-sancho/profil/spieler/401173,17,LW,England,45000000,20590000,Manchester City U18,/manchester-city-u18/startseite/verein/6930,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2017,24410000,23.0,1.8,right,GER-Bundesliga,Dortmund,ENG,FW,17.0,2000.0,12,7,690,7.7,1,4,5,1,0,0,0,0,1.9,1.9,2.9,4.7,40.0,31.0,94.0,0.13,0.52,0.65,0.13,0.65,0.24,0.38,0.62,0.24,0.62,2018
Sergio Gómez,/sergio-gomez/profil/spieler/366930,17,LB,Spain,13000000,3000000,FC Barcelona U19,/fc-barcelona-u19/startseite/verein/2470,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2017,10000000,22.0,1.71,left,GER-Bundesliga,Dortmund,ESP,MF,16.0,2000.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62,2018
Ousmane Dembélé,/ousmane-dembele/profil/spieler/288230,20,RW,France,60000000,135000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2017,-75000000,26.0,1.78,both,ESP-La Liga,Barcelona,FRA,"FW,MF",20.0,1997.0,17,12,925,10.3,3,6,9,3,0,0,2,0,2.1,2.1,3.7,5.8,68.0,55.0,131.0,0.29,0.58,0.88,0.29,0.88,0.2,0.36,0.56,0.2,0.56,2018
Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864,28,CF,Gabon,4000000,63750000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,-59750000,34.0,1.86,right,ENG-Premier League,Arsenal,GAB,FW,28.0,1989.0,13,12,1057,11.7,10,4,14,9,1,2,0,0,8.4,6.8,1.1,8.0,31.0,9.0,85.0,0.85,0.34,1.19,0.77,1.11,0.71,0.1,0.81,0.58,0.68,2018
Pierre-Emerick Aubameyang,/pierre-emerick-aubameyang/profil/spieler/58864,28,CF,Gabon,4000000,63750000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Arsenal FC,/fc-arsenal/startseite/verein/11,out,2017,-59750000,34.0,1.86,right,GER-Bundesliga,Dortmund,GAB,FW,28.0,1989.0,16,16,1416,15.7,13,3,16,10,3,4,1,1,16.2,13.0,2.3,15.3,30.0,26.0,112.0,0.83,0.19,1.02,0.64,0.83,1.03,0.15,1.18,0.83,0.98,2018
Emre Mor,/emre-mor/profil/spieler/283223,20,RW,Turkey,4200000,13000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Celta de Vigo,/celta-vigo/startseite/verein/940,out,2017,-8800000,25.0,1.69,left,ESP-La Liga,Celta Vigo,TUR,"FW,MF",20.0,1997.0,23,4,665,7.4,1,2,3,1,0,0,4,0,0.7,0.7,2.2,2.8,52.0,17.0,68.0,0.14,0.27,0.41,0.14,0.41,0.09,0.3,0.38,0.09,0.38,2018
Marc Bartra,/marc-bartra/profil/spieler/99922,27,CB,Spain,3700000,10500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2017,-6800000,32.0,1.84,right,ESP-La Liga,Betis,ESP,DF,26.0,1991.0,16,16,1420,15.8,1,0,1,1,0,0,6,0,0.8,0.8,0.7,1.5,16.0,57.0,4.0,0.06,0.0,0.06,0.06,0.06,0.05,0.04,0.09,0.05,0.09,2018
Marc Bartra,/marc-bartra/profil/spieler/99922,27,CB,Spain,3700000,10500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,out,2017,-6800000,32.0,1.84,right,GER-Bundesliga,Dortmund,ESP,DF,26.0,1991.0,12,9,807,9.0,2,1,3,2,0,0,1,0,0.2,0.2,1.2,1.4,14.0,60.0,7.0,0.22,0.11,0.33,0.22,0.33,0.02,0.14,0.16,0.02,0.16,2018
Niklas Süle,/niklas-sule/profil/spieler/166601,21,CB,Germany,35000000,20000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,15000000,27.0,1.95,right,GER-Bundesliga,Bayern Munich,GER,DF,21.0,1995.0,27,20,1926,21.4,2,1,3,2,0,0,1,0,1.5,1.5,0.8,2.3,15.0,113.0,8.0,0.09,0.05,0.14,0.09,0.14,0.07,0.04,0.11,0.07,0.11,2018
Sandro Wagner,/sandro-wagner/profil/spieler/39743,30,CF,Germany,0,13000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,-13000000,35.0,1.94,right,GER-Bundesliga,Bayern Munich,GER,FW,29.0,1987.0,14,8,726,8.1,8,2,10,8,0,0,1,0,6.5,6.5,0.5,7.0,4.0,14.0,57.0,0.99,0.25,1.24,0.99,1.24,0.81,0.06,0.87,0.81,0.87,2018
Sandro Wagner,/sandro-wagner/profil/spieler/39743,30,CF,Germany,0,13000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,-13000000,35.0,1.94,right,GER-Bundesliga,Hoffenheim,GER,FW,29.0,1987.0,11,10,870,9.7,4,3,7,3,1,1,3,0,3.4,2.6,1.3,4.0,6.0,29.0,55.0,0.41,0.31,0.72,0.31,0.62,0.35,0.14,0.49,0.27,0.41,2018
Jeremy Toljan,/jeremy-toljan/profil/spieler/129674,23,RB,Germany,4500000,7000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-2500000,28.0,1.82,right,GER-Bundesliga,Dortmund,GER,DF,22.0,1994.0,16,13,1211,13.5,1,2,3,1,0,0,1,0,0.3,0.3,1.3,1.6,41.0,66.0,69.0,0.07,0.15,0.22,0.07,0.22,0.02,0.1,0.12,0.02,0.12,2018
Jeremy Toljan,/jeremy-toljan/profil/spieler/129674,23,RB,Germany,4500000,7000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-2500000,28.0,1.82,right,GER-Bundesliga,Hoffenheim,GER,"DF,FW",22.0,1994.0,2,2,180,2.0,0,2,2,0,0,0,0,0,0.0,0.0,0.1,0.1,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.03,0.03,0.0,0.03,2018
Fabian Schär,/fabian-schar/profil/spieler/135343,25,CB,Switzerland,10000000,3000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,out,2017,7000000,31.0,1.86,right,ESP-La Liga,La Coruña,SUI,DF,25.0,1991.0,25,25,2219,24.7,2,2,4,2,0,0,10,0,3.0,3.0,0.6,3.6,18.0,45.0,5.0,0.08,0.08,0.16,0.08,0.16,0.12,0.02,0.15,0.12,0.15,2018
Jorge Meré,/jorge-mere/profil/spieler/286779,20,CB,Spain,1200000,7000000,Sporting Gijón,/sporting-gijon/startseite/verein/2448,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-5800000,26.0,1.82,right,GER-Bundesliga,Köln,ESP,DF,20.0,1997.0,22,21,1890,21.0,1,1,2,1,0,0,6,0,0.3,0.3,0.3,0.6,13.0,70.0,5.0,0.05,0.05,0.1,0.05,0.1,0.01,0.02,0.03,0.01,0.03,2018
Vincent Koziello,/vincent-koziello/profil/spieler/290551,22,CM,France,250000,3000000,OGC Nice,/ogc-nizza/startseite/verein/417,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-2750000,27.0,1.68,right,FRA-Ligue 1,Nice,FRA,MF,21.0,1995.0,15,10,807,9.0,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,12.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,2018
Vincent Koziello,/vincent-koziello/profil/spieler/290551,22,CM,France,250000,3000000,OGC Nice,/ogc-nizza/startseite/verein/417,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2017,-2750000,27.0,1.68,right,GER-Bundesliga,Köln,FRA,MF,21.0,1995.0,12,8,789,8.8,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,3.0,42.0,14.0,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06,2018
Konstantin Rausch,/konstantin-rausch/profil/spieler/45668,27,LB,Russia,0,1500000,1.FC Köln,/1-fc-koln/startseite/verein/3,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,out,2017,-1500000,33.0,1.81,left,GER-Bundesliga,Köln,RUS,DF,27.0,1990.0,12,11,925,10.3,0,1,1,0,0,0,3,0,0.5,0.5,0.6,1.0,19.0,38.0,34.0,0.0,0.1,0.1,0.0,0.1,0.05,0.05,0.1,0.05,0.1,2018
Davie Selke,/davie-selke/profil/spieler/178459,22,CF,Germany,2500000,8000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,-5500000,28.0,1.95,right,GER-Bundesliga,Hertha BSC,GER,FW,22.0,1995.0,27,19,1886,21.0,10,0,10,9,1,1,4,0,7.7,6.9,2.0,8.9,34.0,25.0,137.0,0.48,0.0,0.48,0.43,0.43,0.37,0.09,0.46,0.33,0.42,2018
Mathew Leckie,/mathew-leckie/profil/spieler/126214,26,LW,Australia,700000,3000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,-2300000,32.0,1.81,right,GER-Bundesliga,Hertha BSC,AUS,"FW,MF",26.0,1991.0,26,19,1853,20.6,5,1,6,5,0,0,3,0,2.0,2.0,1.6,3.5,44.0,77.0,173.0,0.24,0.05,0.29,0.24,0.29,0.1,0.08,0.17,0.1,0.17,2018
Karim Rekik,/karim-rekik/profil/spieler/182579,22,CB,Netherlands,4000000,2500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2017,1500000,28.0,1.86,left,GER-Bundesliga,Hertha BSC,NED,DF,22.0,1994.0,26,26,2302,25.6,2,2,4,2,0,0,4,0,0.5,0.5,0.6,1.1,6.0,61.0,2.0,0.08,0.08,0.16,0.08,0.16,0.02,0.02,0.04,0.02,0.04,2018
Pascal Stenzel,/pascal-stenzel/profil/spieler/195246,21,RB,Germany,1500000,4000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-2500000,27.0,1.83,right,GER-Bundesliga,Freiburg,GER,"MF,DF",21.0,1996.0,25,21,1941,21.6,1,0,1,1,0,0,3,0,0.5,0.5,0.8,1.3,27.0,82.0,53.0,0.05,0.0,0.05,0.05,0.05,0.02,0.04,0.06,0.02,0.06,2018
Robin Koch,/robin-koch/profil/spieler/328784,21,CB,Germany,18000000,3500000,1.FC Kaiserslautern,/1-fc-kaiserslautern/startseite/verein/2,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,14500000,26.0,1.91,right,GER-Bundesliga,Freiburg,GER,"MF,DF",21.0,1996.0,26,21,1919,21.3,2,1,3,2,0,0,3,0,0.9,0.9,1.0,1.8,13.0,36.0,16.0,0.09,0.05,0.14,0.09,0.14,0.04,0.05,0.09,0.04,0.09,2018
Yoric Ravet,/yoric-ravet/profil/spieler/82461,27,RW,France,0,3500000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-3500000,33.0,1.78,right,GER-Bundesliga,Freiburg,FRA,"FW,MF",27.0,1989.0,10,5,498,5.5,0,2,2,0,0,0,0,1,0.7,0.7,1.7,2.4,14.0,20.0,39.0,0.0,0.36,0.36,0.0,0.36,0.12,0.31,0.44,0.12,0.44,2018
Marco Terrazzino,/marco-terrazzino/profil/spieler/67869,26,LW,Germany,150000,2500000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,-2350000,32.0,1.77,right,GER-Bundesliga,Freiburg,GER,"MF,FW",26.0,1991.0,24,19,1489,16.5,0,1,1,0,0,0,3,0,1.9,1.9,3.0,4.9,26.0,64.0,100.0,0.0,0.06,0.06,0.0,0.06,0.12,0.18,0.3,0.12,0.3,2018
Lucas Höler,/lucas-holer/profil/spieler/248999,23,CF,Germany,5000000,2000000,SV Sandhausen,/sv-sandhausen/startseite/verein/254,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2017,3000000,28.0,1.84,right,GER-Bundesliga,Freiburg,GER,"FW,MF",23.0,1994.0,14,12,906,10.1,1,0,1,1,0,0,0,0,2.3,2.3,0.2,2.5,14.0,21.0,68.0,0.1,0.0,0.1,0.1,0.1,0.23,0.02,0.25,0.23,0.25,2018
Maximilian Philipp,/maximilian-philipp/profil/spieler/143891,23,SS,Germany,2000000,20000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,-18000000,29.0,1.83,right,GER-Bundesliga,Dortmund,GER,FW,23.0,1994.0,20,15,1203,13.4,9,1,10,9,0,0,0,0,4.2,4.1,1.9,6.0,13.0,28.0,114.0,0.67,0.07,0.75,0.67,0.75,0.31,0.14,0.45,0.31,0.45,2018
Onur Bulut,/onur-bulut/profil/spieler/152733,23,RB,Turkey,3500000,900000,SC Freiburg,/sc-freiburg/startseite/verein/60,Eintracht Braunschweig,/eintracht-braunschweig/startseite/verein/23,out,2017,2600000,29.0,1.79,right,GER-Bundesliga,Freiburg,TUR,FW,23.0,1994.0,1,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,2018
Milot Rashica,/milot-rashica/profil/spieler/291739,21,RW,Kosovo,8500000,8100000,Vitesse Arnhem,/vitesse-arnheim/startseite/verein/499,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,400000,27.0,1.77,right,GER-Bundesliga,Werder Bremen,KVX,"FW,MF",21.0,1996.0,9,5,384,4.3,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,27.0,8.0,66.0,0.23,0.0,0.23,0.23,0.23,0.27,0.17,0.44,0.27,0.44,2018
Ludwig Augustinsson,/ludwig-augustinsson/profil/spieler/170646,23,LB,Sweden,2500000,4500000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-2000000,29.0,1.81,left,GER-Bundesliga,Werder Bremen,SWE,"DF,FW",23.0,1994.0,29,29,2532,28.1,1,1,2,1,0,0,3,0,1.2,1.2,2.1,3.4,48.0,103.0,151.0,0.04,0.04,0.07,0.04,0.07,0.04,0.07,0.12,0.04,0.12,2018
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,29,CM,Germany,400000,1200000,SV Darmstadt 98,/sv-darmstadt-98/startseite/verein/105,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-800000,35.0,1.76,right,GER-Bundesliga,Werder Bremen,GER,"MF,FW",29.0,1988.0,21,7,797,8.9,1,1,2,1,0,0,4,0,2.3,2.3,0.7,3.0,18.0,27.0,54.0,0.11,0.11,0.23,0.11,0.23,0.26,0.08,0.34,0.26,0.34,2018
Sebastian Langkamp,/sebastian-langkamp/profil/spieler/39094,30,CB,Germany,0,1000000,Hertha BSC,/hertha-bsc/startseite/verein/44,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-1000000,35.0,1.91,right,GER-Bundesliga,Hertha BSC,GER,DF,29.0,1988.0,12,11,955,10.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.4,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,2018
Sebastian Langkamp,/sebastian-langkamp/profil/spieler/39094,30,CB,Germany,0,1000000,Hertha BSC,/hertha-bsc/startseite/verein/44,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2017,-1000000,35.0,1.91,right,GER-Bundesliga,Werder Bremen,GER,DF,29.0,1988.0,9,5,411,4.6,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.17,0.16,0.17,2018
Serge Gnabry,/serge-gnabry/profil/spieler/159471,21,RW,Germany,55000000,8000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2017,47000000,27.0,1.76,right,GER-Bundesliga,Hoffenheim,GER,FW,22.0,1995.0,22,20,1507,16.7,10,5,15,10,0,1,0,0,5.9,5.1,3.4,8.5,74.0,52.0,134.0,0.6,0.3,0.9,0.6,0.9,0.35,0.21,0.56,0.31,0.51,2018
Matthias Ginter,/matthias-ginter/profil/spieler/124502,23,CB,Germany,18000000,17000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,1000000,29.0,1.91,right,GER-Bundesliga,M'Gladbach,GER,DF,23.0,1994.0,34,34,3060,34.0,5,2,7,5,0,0,2,0,3.8,3.8,1.0,4.8,32.0,138.0,16.0,0.15,0.06,0.21,0.15,0.21,0.11,0.03,0.14,0.11,0.14,2018
Denis Zakaria,/denis-zakaria/profil/spieler/334526,20,DM,Switzerland,18000000,12000000,BSC Young Boys,/bsc-young-boys/startseite/verein/452,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,6000000,26.0,1.9,right,GER-Bundesliga,M'Gladbach,SUI,MF,20.0,1996.0,30,29,2296,25.5,2,1,3,2,0,0,11,0,1.5,1.5,0.6,2.1,31.0,74.0,31.0,0.08,0.04,0.12,0.08,0.12,0.06,0.02,0.08,0.06,0.08,2018
Vincenzo Grifo,/vincenzo-grifo/profil/spieler/185077,24,LW,Italy,12000000,6000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2017,6000000,30.0,1.8,right,GER-Bundesliga,M'Gladbach,ITA,"MF,FW",24.0,1993.0,17,9,786,8.7,0,3,3,0,0,0,0,0,0.8,0.8,2.4,3.1,19.0,44.0,48.0,0.0,0.34,0.34,0.0,0.34,0.09,0.27,0.36,0.09,0.36,2018
Mahmoud Dahoud,/mahmoud-dahoud/profil/spieler/191422,21,CM,Germany,12000000,12000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2017,0,27.0,1.78,right,GER-Bundesliga,Dortmund,GER,MF,21.0,1996.0,23,11,1146,12.7,0,4,4,0,0,0,4,0,2.2,2.2,4.2,6.4,36.0,74.0,42.0,0.0,0.31,0.31,0.0,0.31,0.17,0.33,0.5,0.17,0.5,2018
Nico Schulz,/nico-schulz/profil/spieler/85867,24,LB,Germany,1000000,3000000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,out,2017,-2000000,30.0,1.8,left,GER-Bundesliga,Hoffenheim,GER,"FW,MF",24.0,1993.0,27,19,1780,19.8,1,2,3,1,0,0,3,0,1.4,1.4,2.9,4.3,105.0,75.0,151.0,0.05,0.1,0.15,0.05,0.15,0.07,0.15,0.22,0.07,0.22,2018
Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537,22,CM,Algeria,7000000,19000000,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,-12000000,28.0,1.87,left,GER-Bundesliga,Schalke 04,ALG,MF,22.0,1994.0,16,12,1011,11.2,4,3,7,0,4,4,3,1,3.5,0.3,0.6,1.0,9.0,43.0,9.0,0.36,0.27,0.62,0.0,0.27,0.31,0.06,0.37,0.03,0.09,2018
Amine Harit,/amine-harit/profil/spieler/372711,20,AM,Morocco,12000000,8000000,FC Nantes,/fc-nantes/startseite/verein/995,FC Schalke 04,/fc-schalke-04/startseite/verein/33,in,2017,4000000,26.0,1.8,right,GER-Bundesliga,Schalke 04,MAR,"MF,FW",20.0,1997.0,31,23,2043,22.7,3,3,6,2,1,1,3,0,3.6,2.8,4.4,7.2,121.0,95.0,153.0,0.13,0.13,0.26,0.09,0.22,0.16,0.19,0.35,0.12,0.31,2018
