playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Yuya Osako,/yuya-osako/profil/spieler/108650,28,CF,Japan,900000,4500000,1.FC Köln,/1-fc-koln/startseite/verein/3,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2018,-3600000,33.0,1.84,right,GER-Bundesliga,Köln,Yuya Osako,JPN,"FW,MF",27.0,1990.0,21.1,449.0,640.0,70.2,6924.0,1908.0,237.0,304.0,78.0,152.0,209.0,72.7,35.0,62.0,56.5,2,2.1,2.3,-0.1,24.0,63.0,22.0,5.0,93.0,2018
Thomas Delaney,/thomas-delaney/profil/spieler/91849,26,CM,Denmark,2000000,20000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,31.0,1.82,left,GER-Bundesliga,Werder Bremen,Thomas Delaney,DEN,MF,25.0,1991.0,31.1,915.0,1294.0,70.7,16872.0,4962.0,393.0,496.0,79.2,380.0,504.0,75.4,123.0,221.0,55.7,4,2.8,2.3,1.2,30.0,118.0,26.0,7.0,145.0,2018
Florian Kainz,/florian-kainz/profil/spieler/106270,26,LW,Austria,5000000,3000000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,1.FC Köln,/1-fc-koln/startseite/verein/3,out,2018,2000000,30.0,1.76,both,GER-Bundesliga,Werder Bremen,Florian Kainz,AUT,"MF,FW",24.0,1992.0,19.0,543.0,784.0,69.3,9925.0,3570.0,246.0,302.0,81.5,213.0,286.0,74.5,70.0,144.0,48.6,3,3.5,2.8,-0.5,37.0,69.0,25.0,10.0,114.0,2018
Ulisses Garcia,/ulisses-garcia/profil/spieler/192616,22,LB,Switzerland,2700000,800000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,BSC Young Boys,/bsc-young-boys/startseite/verein/452,out,2018,1900000,27.0,1.83,left,GER-Bundesliga,Werder Bremen,Ulisses Garcia,SUI,FW,21.0,1996.0,1.0,23.0,32.0,71.9,376.0,111.0,10.0,13.0,76.9,11.0,14.0,78.6,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018
André Hahn,/andre-hahn/profil/spieler/42783,27,RW,Germany,1200000,3000000,Hamburger SV,/hamburger-sv/startseite/verein/41,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2018,-1800000,32.0,1.85,right,GER-Bundesliga,Hamburger SV,André Hahn,GER,FW,26.0,1990.0,15.1,195.0,386.0,50.5,2916.0,856.0,114.0,182.0,62.6,61.0,117.0,52.1,12.0,40.0,30.0,0,0.9,1.1,-0.9,9.0,12.0,12.0,8.0,24.0,2018
Marcel Heller,/marcel-heller/profil/spieler/32207,32,RM,Germany,75000,350000,FC Augsburg,/fc-augsburg/startseite/verein/167,SV Darmstadt 98,/sv-darmstadt-98/startseite/verein/105,out,2018,-275000,37.0,1.76,right,GER-Bundesliga,Augsburg,Marcel Heller,GER,"FW,MF",31.0,1986.0,14.4,189.0,351.0,53.8,2415.0,933.0,116.0,147.0,78.9,43.0,96.0,44.8,9.0,38.0,23.7,1,2.4,2.4,-1.4,16.0,7.0,15.0,11.0,26.0,2018
Shawn Parker,/shawn-parker/profil/spieler/89659,25,CF,Germany,0,100000,FC Augsburg,/fc-augsburg/startseite/verein/167,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,out,2018,-100000,30.0,,,GER-Bundesliga,Augsburg,Shawn Parker,GER,"FW,MF",24.0,1993.0,0.5,5.0,9.0,55.6,70.0,17.0,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,,0,0.1,0.0,-0.1,1.0,0.0,1.0,0.0,1.0,2018
Walace,/walace/profil/spieler/323954,23,DM,Brazil,7000000,6000000,Hamburger SV,/hamburger-sv/startseite/verein/41,Hannover 96,/hannover-96/startseite/verein/42,in,2018,1000000,28.0,1.88,right,GER-Bundesliga,Hamburger SV,Walace,BRA,MF,22.0,1995.0,14.6,519.0,656.0,79.1,8527.0,2340.0,240.0,282.0,85.1,210.0,250.0,84.0,45.0,78.0,57.7,2,1.5,0.8,0.5,12.0,53.0,2.0,1.0,73.0,2018
Genki Haraguchi,/genki-haraguchi/profil/spieler/79377,27,AM,Japan,1000000,4500000,Hertha BSC,/hertha-bsc/startseite/verein/44,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-3500000,32.0,1.78,right,GER-Bundesliga,Hertha BSC,Genki Haraguchi,JPN,FW,26.0,1991.0,2.3,40.0,61.0,65.6,467.0,151.0,27.0,36.0,75.0,10.0,16.0,62.5,0.0,0.0,,0,0.8,0.8,-0.8,2.0,2.0,1.0,1.0,4.0,2018
Josip Elez,/josip-elez/profil/spieler/179895,24,CB,Croatia,850000,2500000,HNK Rijeka,/hnk-rijeka/startseite/verein/144,Hannover 96,/hannover-96/startseite/verein/42,in,2018,-1650000,29.0,1.89,right,GER-Bundesliga,Hannover 96,Josip Elez,CRO,DF,23.0,1994.0,8.6,285.0,366.0,77.9,6154.0,2539.0,87.0,106.0,82.1,140.0,170.0,82.4,55.0,85.0,64.7,0,0.0,0.3,0.0,0.0,35.0,3.0,0.0,39.0,2018
Salif Sané,/salif-sane/profil/spieler/126534,27,CB,Senegal,300000,7000000,Hannover 96,/hannover-96/startseite/verein/42,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6700000,32.0,1.96,right,GER-Bundesliga,Hannover 96,Salif Sané,SEN,DF,26.0,1990.0,32.0,1459.0,1813.0,80.5,30484.0,12944.0,414.0,486.0,85.2,799.0,898.0,89.0,227.0,374.0,60.7,1,0.6,1.5,0.4,10.0,98.0,7.0,1.0,138.0,2018
Martin Harnik,/martin-harnik/profil/spieler/31159,31,RW,Austria,0,2250000,Hannover 96,/hannover-96/startseite/verein/42,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,out,2018,-2250000,36.0,1.85,right,GER-Bundesliga,Hannover 96,Martin Harnik,AUT,"FW,MF",30.0,1987.0,21.0,387.0,597.0,64.8,6159.0,1354.0,211.0,308.0,68.5,121.0,176.0,68.8,35.0,54.0,64.8,2,1.4,1.2,0.6,17.0,31.0,14.0,3.0,50.0,2018
Florian Hübner,/florian-hubner/profil/spieler/85822,27,CB,Germany,350000,500000,Hannover 96,/hannover-96/startseite/verein/42,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,out,2018,-150000,32.0,1.93,right,GER-Bundesliga,Hannover 96,Florian Hübner,GER,DF,26.0,1991.0,3.6,134.0,158.0,84.8,2852.0,1150.0,31.0,33.0,93.9,87.0,94.0,92.6,16.0,27.0,59.3,0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,2018
Abdou Diallo,/abdou-diallo/profil/spieler/229005,22,CB,Senegal,10000000,28000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2018,-18000000,27.0,1.87,left,GER-Bundesliga,Mainz 05,Abdou Diallo,SEN,DF,21.0,1996.0,26.8,905.0,1217.0,74.4,18123.0,8699.0,342.0,402.0,85.1,425.0,507.0,83.8,128.0,262.0,48.9,1,0.2,1.6,0.8,5.0,84.0,17.0,8.0,100.0,2018
Suat Serdar,/suat-serdar/profil/spieler/261905,21,CM,Germany,4500000,11000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-6500000,26.0,1.84,right,GER-Bundesliga,Mainz 05,Suat Serdar,GER,MF,20.0,1997.0,18.9,442.0,557.0,79.4,7477.0,2067.0,196.0,239.0,82.0,197.0,226.0,87.2,37.0,51.0,72.5,0,1.2,0.7,-1.2,19.0,46.0,6.0,0.0,69.0,2018
Jonas Lössl,/jonas-lossl/profil/spieler/48870,29,GK,Denmark,500000,2500000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,Huddersfield Town,/huddersfield-town/startseite/verein/1110,out,2018,-2000000,34.0,1.95,right,ENG-Premier League,Huddersfield,Jonas Lössl,DEN,GK,28.0,1989.0,38.0,825.0,1390.0,59.4,32620.0,27387.0,40.0,40.0,100.0,285.0,288.0,99.0,500.0,1058.0,47.3,1,0.6,0.1,0.4,3.0,50.0,2.0,0.0,2.0,2018
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,out,2018,-1500000,35.0,1.65,right,GER-Bundesliga,Mainz 05,Pablo de Blasis,ARG,"FW,MF",29.0,1988.0,18.4,532.0,733.0,72.6,8697.0,2295.0,284.0,358.0,79.3,168.0,225.0,74.7,55.0,83.0,66.3,2,2.1,2.8,-0.1,29.0,55.0,14.0,3.0,68.0,2018
Kenan Kodro,/kenan-kodro/profil/spieler/197126,24,CF,Bosnia-Herzegovina,1200000,1600000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,out,2018,-400000,29.0,1.88,right,GER-Bundesliga,Mainz 05,Kenan Kodro,BIH,"FW,DF",23.0,1993.0,2.6,53.0,69.0,76.8,882.0,62.0,25.0,37.0,67.6,14.0,17.0,82.4,9.0,10.0,90.0,0,0.2,0.2,-0.2,4.0,2.0,2.0,0.0,4.0,2018
Luca Waldschmidt,/luca-waldschmidt/profil/spieler/196095,22,SS,Germany,3000000,5000000,Hamburger SV,/hamburger-sv/startseite/verein/41,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-2000000,27.0,1.81,left,GER-Bundesliga,Hamburger SV,Luca Waldschmidt,GER,"MF,FW",21.0,1996.0,8.8,170.0,239.0,71.1,2458.0,786.0,96.0,126.0,76.2,59.0,76.0,77.6,8.0,17.0,47.1,2,0.6,1.2,1.4,7.0,24.0,9.0,1.0,33.0,2018
Dominique Heintz,/dominique-heintz/profil/spieler/110036,24,CB,Germany,1200000,3000000,1.FC Köln,/1-fc-koln/startseite/verein/3,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-1800000,29.0,1.88,left,GER-Bundesliga,Köln,Dominique Heintz,GER,DF,23.0,1993.0,31.0,1245.0,1521.0,81.9,26524.0,10677.0,383.0,422.0,90.8,635.0,699.0,90.8,217.0,359.0,60.4,0,0.7,1.1,-0.7,8.0,121.0,19.0,4.0,158.0,2018
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,Philipp Lienhart,AUT,DF,21.0,1996.0,9.6,325.0,405.0,80.2,6769.0,2440.0,85.0,96.0,88.5,192.0,200.0,96.0,46.0,102.0,45.1,0,0.0,0.1,0.0,1.0,19.0,0.0,0.0,22.0,2018
Jérôme Gondorf,/jerome-gondorf/profil/spieler/77108,30,CM,Germany,400000,1300000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2018,-900000,35.0,1.76,right,GER-Bundesliga,Werder Bremen,Jérôme Gondorf,GER,"MF,FW",29.0,1988.0,8.9,173.0,261.0,66.3,2734.0,797.0,83.0,121.0,68.6,65.0,88.0,73.9,15.0,30.0,50.0,1,0.7,0.4,0.3,7.0,14.0,7.0,2.0,27.0,2018
Caleb Stanko,/caleb-stanko/profil/spieler/190269,25,DM,United States,400000,200000,SC Freiburg,/sc-freiburg/startseite/verein/60,FC Cincinnati,/fc-cincinnati/startseite/verein/51772,out,2018,200000,29.0,1.8,right,GER-Bundesliga,Freiburg,Caleb Stanko,USA,DF,24.0,1993.0,2.1,103.0,130.0,79.2,2001.0,640.0,35.0,43.0,81.4,61.0,68.0,89.7,7.0,16.0,43.8,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2018
Daniel Ginczek,/daniel-ginczek/profil/spieler/79501,27,CF,Germany,500000,10000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-9500000,32.0,1.91,right,GER-Bundesliga,Stuttgart,Daniel Ginczek,GER,FW,26.0,1991.0,16.9,206.0,344.0,59.9,3112.0,767.0,118.0,186.0,63.4,71.0,109.0,65.1,11.0,18.0,61.1,0,1.4,1.2,-1.4,15.0,18.0,8.0,0.0,31.0,2018
Marcel Tisserand,/marcel-tisserand/profil/spieler/170463,25,CB,DR Congo,2800000,7000000,FC Ingolstadt 04,/fc-ingolstadt-04/startseite/verein/4795,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-4200000,30.0,1.9,right,GER-Bundesliga,Wolfsburg,Marcel Tisserand,COD,DF,24.0,1993.0,13.9,610.0,744.0,82.0,12384.0,4907.0,227.0,261.0,87.0,283.0,322.0,87.9,98.0,151.0,64.9,1,0.1,0.4,0.9,2.0,47.0,6.0,3.0,51.0,2018
Jérôme Roussillon,/jerome-roussillon/profil/spieler/127076,25,LB,Guadeloupe,3000000,5000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2000000,30.0,1.72,left,FRA-Ligue 1,Montpellier,Jérôme Roussillon,FRA,DF,24.0,1993.0,20.9,762.0,1015.0,75.1,12107.0,5429.0,425.0,482.0,88.2,259.0,335.0,77.3,58.0,122.0,47.5,3,3.8,3.4,-0.8,27.0,49.0,22.0,14.0,80.0,2018
Felix Klaus,/felix-klaus/profil/spieler/89591,25,RW,Germany,800000,3000000,Hannover 96,/hannover-96/startseite/verein/42,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2018,-2200000,30.0,1.79,right,GER-Bundesliga,Hannover 96,Felix Klaus,GER,"MF,FW",24.0,1992.0,22.0,490.0,709.0,69.1,7426.0,2512.0,259.0,335.0,77.3,153.0,209.0,73.2,36.0,83.0,43.4,2,2.1,3.3,-0.1,32.0,26.0,14.0,4.0,55.0,2018
Paul Jaeckel,/paul-jaeckel/profil/spieler/284248,20,CB,Germany,5000000,200000,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,SpVgg Greuther Fürth,/spvgg-greuther-furth/startseite/verein/65,out,2018,4800000,24.0,1.86,right,GER-Bundesliga,Wolfsburg,Paul Jaeckel,GER,DF,19.0,1998.0,3.0,113.0,149.0,75.8,2519.0,793.0,23.0,32.0,71.9,70.0,78.0,89.7,18.0,35.0,51.4,0,0.3,0.2,-0.3,2.0,6.0,3.0,3.0,6.0,2018
Christian Mathenia,/christian-mathenia/profil/spieler/82361,26,GK,Germany,600000,500000,Hamburger SV,/hamburger-sv/startseite/verein/41,1.FC Nuremberg,/1-fc-nurnberg/startseite/verein/4,in,2018,100000,31.0,1.89,right,GER-Bundesliga,Hamburger SV,Christian Mathenia,GER,GK,25.0,1992.0,24.0,414.0,711.0,58.2,14178.0,11635.0,36.0,36.0,100.0,189.0,192.0,98.4,189.0,477.0,39.6,0,0.1,0.0,-0.1,1.0,7.0,0.0,0.0,0.0,2018
Lucas Hernández,/lucas-hernandez/profil/spieler/281963,23,CB,France,45000000,80000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,-35000000,27.0,1.84,left,ESP-La Liga,Atlético Madrid,Lucas Hernández,FRA,DF,22.0,1996.0,12.4,448.0,557.0,80.4,7150.0,2600.0,221.0,246.0,89.8,173.0,205.0,84.4,32.0,67.0,47.8,0,0.8,0.7,-0.8,3.0,24.0,7.0,3.0,36.0,2019
Benjamin Pavard,/benjamin-pavard/profil/spieler/353366,23,RB,France,40000000,35000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,in,2019,5000000,27.0,1.86,right,GER-Bundesliga,Stuttgart,Benjamin Pavard,FRA,DF,22.0,1996.0,29.0,1275.0,1517.0,84.0,25232.0,8776.0,462.0,515.0,89.7,621.0,702.0,88.5,175.0,261.0,67.0,0,0.6,1.2,-0.6,11.0,74.0,12.0,5.0,92.0,2019
Renato Sanches,/renato-sanches/profil/spieler/258027,22,CM,Portugal,15000000,20000000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,LOSC Lille,/losc-lille/startseite/verein/1082,out,2019,-5000000,25.0,1.76,right,GER-Bundesliga,Bayern Munich,Renato Sanches,POR,MF,20.0,1997.0,6.4,323.0,368.0,87.8,5304.0,1180.0,159.0,177.0,89.8,121.0,131.0,92.4,29.0,38.0,76.3,1,0.9,0.6,0.1,9.0,32.0,5.0,2.0,38.0,2019
Mats Hummels,/mats-hummels/profil/spieler/39728,30,CB,Germany,6000000,30500000,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-24500000,34.0,1.91,right,GER-Bundesliga,Bayern Munich,Mats Hummels,GER,DF,29.0,1988.0,19.7,1558.0,1751.0,89.0,30421.0,10805.0,509.0,542.0,93.9,887.0,947.0,93.7,153.0,231.0,66.2,1,1.0,1.6,0.0,13.0,114.0,11.0,0.0,138.0,2019
Paco Alcácer,/paco-alcacer/profil/spieler/126716,25,CF,Spain,7500000,21000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2019,-13500000,29.0,1.75,right,GER-Bundesliga,Dortmund,Paco Alcácer,ESP,FW,24.0,1993.0,13.5,213.0,290.0,73.4,2420.0,456.0,147.0,182.0,80.8,39.0,60.0,65.0,5.0,9.0,55.6,0,1.6,2.5,-1.6,15.0,13.0,7.0,0.0,17.0,2019
Paco Alcácer,/paco-alcacer/profil/spieler/126716,26,CF,Spain,7500000,23000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-15500000,29.0,1.75,right,GER-Bundesliga,Dortmund,Paco Alcácer,ESP,FW,24.0,1993.0,13.5,213.0,290.0,73.4,2420.0,456.0,147.0,182.0,80.8,39.0,60.0,65.0,5.0,9.0,55.6,0,1.6,2.5,-1.6,15.0,13.0,7.0,0.0,17.0,2019
Abdou Diallo,/abdou-diallo/profil/spieler/229005,23,CB,Senegal,10000000,32000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2019,-22000000,27.0,1.87,left,GER-Bundesliga,Dortmund,Abdou Diallo,SEN,DF,22.0,1996.0,26.4,1730.0,1959.0,88.3,32502.0,11331.0,706.0,760.0,92.9,784.0,858.0,91.4,220.0,289.0,76.1,1,0.6,1.0,0.4,11.0,123.0,11.0,8.0,125.0,2019
Maximilian Philipp,/maximilian-philipp/profil/spieler/143891,25,SS,Germany,2000000,20000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Dinamo Moscow,/dinamo-moskau/startseite/verein/121,out,2019,-18000000,29.0,1.83,right,GER-Bundesliga,Dortmund,Maximilian Philipp,GER,"FW,MF",24.0,1994.0,8.4,183.0,236.0,77.5,2301.0,254.0,117.0,139.0,84.2,42.0,56.0,75.0,7.0,9.0,77.8,1,0.2,0.3,0.8,5.0,9.0,3.0,0.0,10.0,2019
Julian Weigl,/julian-weigl/profil/spieler/196792,24,DM,Germany,10000000,20000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2019,-10000000,27.0,1.86,right,GER-Bundesliga,Dortmund,Julian Weigl,GER,"DF,MF",22.0,1995.0,16.2,1123.0,1207.0,93.0,23962.0,6713.0,310.0,335.0,92.5,631.0,653.0,96.6,176.0,195.0,90.3,0,0.1,0.5,-0.1,2.0,50.0,3.0,0.0,79.0,2019
Shinji Kagawa,/shinji-kagawa/profil/spieler/81785,30,AM,Japan,700000,3000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Real Zaragoza,/real-saragossa/startseite/verein/142,out,2019,-2300000,34.0,1.75,right,GER-Bundesliga,Dortmund,Shinji Kagawa,JPN,MF,29.0,1989.0,1.1,65.0,76.0,85.5,929.0,124.0,39.0,43.0,90.7,21.0,22.0,95.5,4.0,8.0,50.0,0,0.0,0.1,0.0,0.0,5.0,1.0,0.0,4.0,2019
Ademola Lookman,/ademola-lookman/profil/spieler/406040,21,SS,Nigeria,30000000,18000000,Everton FC,/fc-everton/startseite/verein/29,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,12000000,25.0,1.74,right,ENG-Premier League,Everton,Ademola Lookman,NGA,"FW,MF",20.0,1997.0,6.9,224.0,274.0,81.8,2776.0,697.0,153.0,172.0,89.0,53.0,64.0,82.8,6.0,13.0,46.2,2,1.4,1.0,0.6,10.0,12.0,7.0,4.0,24.0,2019
Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,21,SS,France,80000000,13000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,67000000,25.0,1.78,right,FRA-Ligue 1,Paris S-G,Christopher Nkunku,FRA,"MF,FW",20.0,1997.0,12.8,572.0,645.0,88.7,7294.0,1604.0,352.0,375.0,93.9,155.0,173.0,89.6,13.0,21.0,61.9,2,3.1,2.5,-1.1,17.0,30.0,17.0,2.0,61.0,2019
Philipp Tschauner,/philipp-tschauner/profil/spieler/21726,33,GK,Germany,0,350000,Hannover 96,/hannover-96/startseite/verein/42,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2019,-350000,37.0,1.96,right,GER-Bundesliga,Hannover 96,Philipp Tschauner,GER,GK,32.0,1985.0,1.0,20.0,28.0,71.4,463.0,312.0,4.0,4.0,100.0,13.0,13.0,100.0,3.0,11.0,27.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Bruma,/bruma/profil/spieler/139396,24,LW,Portugal,6000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,out,2019,-6000000,28.0,1.73,right,GER-Bundesliga,RB Leipzig,Bruma,POR,MF,23.0,1994.0,6.1,293.0,354.0,82.8,3783.0,977.0,177.0,196.0,90.3,79.0,94.0,84.0,13.0,23.0,56.5,1,1.3,0.5,-0.3,10.0,21.0,7.0,0.0,35.0,2019
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-7250000,31.0,1.7,right,GER-Bundesliga,RB Leipzig,Diego Demme,GER,MF,26.0,1991.0,22.8,1214.0,1531.0,79.3,18665.0,6376.0,647.0,722.0,89.6,401.0,505.0,79.4,96.0,175.0,54.9,2,2.7,2.6,-0.7,26.0,135.0,25.0,4.0,182.0,2019
Moussa Diaby,/moussa-diaby/profil/spieler/395516,19,RW,France,50000000,15000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,in,2019,35000000,23.0,1.7,left,FRA-Ligue 1,Paris S-G,Moussa Diaby,FRA,"MF,DF",19.0,1999.0,12.7,447.0,562.0,79.5,5392.0,1118.0,291.0,328.0,88.7,111.0,143.0,77.6,8.0,17.0,47.1,6,3.9,3.3,2.1,20.0,13.0,20.0,3.0,37.0,2019
Julian Brandt,/julian-brandt/profil/spieler/187492,23,AM,Germany,40000000,25000000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2019,15000000,27.0,1.85,right,GER-Bundesliga,Leverkusen,Julian Brandt,GER,"MF,FW",22.0,1996.0,29.6,1443.0,1877.0,76.9,22326.0,6507.0,767.0,878.0,87.4,430.0,538.0,79.9,145.0,265.0,54.7,11,9.3,8.9,1.7,86.0,126.0,65.0,9.0,198.0,2019
Marcus Thuram,/marcus-thuram/profil/spieler/318528,21,CF,France,32000000,9000000,EA Guingamp,/ea-guingamp/startseite/verein/855,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2019,23000000,25.0,1.92,right,FRA-Ligue 1,Guingamp,Marcus Thuram,FRA,"FW,MF",20.0,1997.0,28.6,585.0,836.0,70.0,7759.0,1948.0,379.0,494.0,76.7,157.0,225.0,69.8,17.0,45.0,37.8,1,3.0,3.3,-2.0,36.0,43.0,17.0,6.0,76.0,2019
Ramy Bensebaini,/ramy-bensebaini/profil/spieler/284732,24,LB,Algeria,20000000,8000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,in,2019,12000000,28.0,1.87,left,FRA-Ligue 1,Rennes,Ramy Bensebaini,ALG,DF,23.0,1995.0,23.9,979.0,1272.0,77.0,16291.0,6668.0,495.0,556.0,89.0,371.0,462.0,80.3,89.0,178.0,50.0,0,1.1,1.3,-1.1,9.0,51.0,11.0,5.0,92.0,2019
Thorgan Hazard,/thorgan-hazard/profil/spieler/102226,26,LW,Belgium,7000000,25500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2019,-18500000,30.0,1.75,right,GER-Bundesliga,M'Gladbach,Thorgan Hazard,BEL,"FW,MF",25.0,1993.0,31.9,975.0,1392.0,70.0,16305.0,5263.0,500.0,602.0,83.1,322.0,440.0,73.2,109.0,228.0,47.8,11,8.9,9.7,2.1,73.0,74.0,53.0,9.0,130.0,2019
Dominik Kohr,/dominik-kohr/profil/spieler/118847,25,CM,Germany,3500000,8500000,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2019,-5000000,29.0,1.83,right,GER-Bundesliga,Leverkusen,Dominik Kohr,GER,MF,24.0,1994.0,10.8,404.0,508.0,79.5,6584.0,1984.0,178.0,200.0,89.0,164.0,193.0,85.0,31.0,54.0,57.4,2,1.7,0.5,0.3,9.0,32.0,8.0,1.0,53.0,2019
Kevin Trapp,/kevin-trapp/profil/spieler/45672,29,GK,Germany,8500000,7000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2019,1500000,32.0,1.89,right,GER-Bundesliga,Eint Frankfurt,Kevin Trapp,GER,GK,28.0,1990.0,32.6,802.0,1213.0,66.1,28217.0,24350.0,115.0,115.0,100.0,263.0,267.0,98.5,421.0,818.0,51.5,0,0.0,0.1,0.0,0.0,40.0,0.0,0.0,0.0,2019
