playerName,season,startDate,endDate,popularity
Marcel Tisserand,2018,2018-08-05,2019-05-28,0.0
Felix Klaus,2018,2018-08-05,2019-05-28,0.0
Pavao Pervan,2018,2018-08-05,2019-05-28,0.0
Marvin Ducksch,2018,2018-08-05,2019-05-28,0.0
Benito Raman,2018,2018-08-05,2019-05-28,0.0
Jean Zimmer,2018,2018-08-05,2019-05-28,0.0
Davor Lovren,2018,2018-08-05,2019-05-28,0.0
Virgil Misidjan,2018,2018-08-05,2019-05-28,0.0
Christian Mathenia,2018,2018-08-05,2019-05-28,0.0
Lucas Hernández,2019,2019-08-05,2020-05-28,0.0
Benjamin Pavard,2019,2019-08-05,2020-05-28,0.007228915662650603
Mats Hummels,2019,2019-08-05,2020-05-28,0.015060240963855422
Paco Alcácer,2019,2019-08-05,2020-05-28,0.0012048192771084338
Paco Alcácer,2019,2019-08-05,2020-05-28,0.0012048192771084338
Paco Alcácer,2019,2019-08-05,2020-05-28,0.0012048192771084338
Paco Alcácer,2019,2019-08-05,2020-05-28,0.0012048192771084338
Erling Haaland,2019,2019-08-05,2020-05-28,0.055120481927710845
Julian Weigl,2019,2019-08-05,2020-05-28,0.002710843373493976
Alexander Isak,2019,2019-08-05,2020-05-28,0.008734939759036145
Dani Olmo,2019,2019-08-05,2020-05-28,0.01746987951807229
Ademola Lookman,2019,2019-08-05,2020-05-28,0.00030120481927710846
Hannes Wolf,2019,2019-08-05,2020-05-28,0.0009036144578313253
Edmond Tapsoba,2019,2019-08-05,2020-05-28,0.0
Exequiel Palacios,2019,2019-08-05,2020-05-28,0.002108433734939759
Daley Sinkgraven,2019,2019-08-05,2020-05-28,0.0
Julian Brandt,2019,2019-08-05,2020-05-28,0.01325301204819277
Stefan Lainer,2019,2019-08-05,2020-05-28,0.0
Marcus Thuram,2019,2019-08-05,2020-05-28,0.0051204819277108436
Thorgan Hazard,2019,2019-08-05,2020-05-28,0.012951807228915663
Xaver Schlager,2019,2019-08-05,2020-05-28,0.0
Kevin Mbabu,2019,2019-08-05,2020-05-28,0.0
Paulo Otávio,2019,2019-08-05,2020-05-28,0.0
Victor Osimhen,2019,2019-08-05,2020-05-28,0.008132530120481927
Victor Osimhen,2019,2019-08-05,2020-05-28,0.008132530120481927
Djibril Sow,2019,2019-08-05,2020-05-28,0.0
Dominik Kohr,2019,2019-08-05,2020-05-28,0.0
Bas Dost,2019,2019-08-05,2020-05-28,0.006325301204819277
Sebastian Rode,2019,2019-08-05,2020-05-28,0.0
Stefan Ilsanker,2019,2019-08-05,2020-05-28,0.00030120481927710846
Stefan Ilsanker,2019,2019-08-05,2020-05-28,0.00030120481927710846
Sébastien Haller,2019,2019-08-05,2020-05-28,0.0
Niclas Füllkrug,2019,2019-08-05,2020-05-28,0.0
Marco Friedl,2019,2019-08-05,2020-05-28,0.0
Robert Skov,2019,2019-08-05,2020-05-28,0.00030120481927710846
Jacob Bruun Larsen,2019,2019-08-05,2020-05-28,0.0
Jacob Bruun Larsen,2019,2019-08-05,2020-05-28,0.0
Ihlas Bebou,2019,2019-08-05,2020-05-28,0.0
Sargis Adamyan,2019,2019-08-05,2020-05-28,0.0006024096385542169
Joelinton,2019,2019-08-05,2020-05-28,0.007228915662650603
Kerem Demirbay,2019,2019-08-05,2020-05-28,0.00030120481927710846
Nico Schulz,2019,2019-08-05,2020-05-28,0.0009036144578313253
Nadiem Amiri,2019,2019-08-05,2020-05-28,0.00030120481927710846
Lukas Rupp,2019,2019-08-05,2020-05-28,0.00030120481927710846
Lukas Rupp,2019,2019-08-05,2020-05-28,0.00030120481927710846
Matheus Cunha,2019,2019-08-05,2020-05-28,0.00391566265060241
Matheus Cunha,2019,2019-08-05,2020-05-28,0.00391566265060241
Santiago Ascacíbar,2019,2019-08-05,2020-05-28,0.0
Eduard Löwen,2019,2019-08-05,2020-05-28,0.0
Eduard Löwen,2019,2019-08-05,2020-05-28,0.0
Daishawn Redan,2019,2019-08-05,2020-05-28,0.0
Jerry St. Juste,2019,2019-08-05,2020-05-28,0.0
Edimilson Fernandes,2019,2019-08-05,2020-05-28,0.0
Aarón Martín,2019,2019-08-05,2020-05-28,0.0
Jean-Philippe Gbamin,2019,2019-08-05,2020-05-28,0.0
Vincenzo Grifo,2019,2019-08-05,2020-05-28,0.0006024096385542169
Vincenzo Grifo,2019,2019-08-05,2020-05-28,0.0006024096385542169
Ozan Kabak,2019,2019-08-05,2020-05-28,0.006325301204819277
Benito Raman,2019,2019-08-05,2020-05-28,0.0
Breel Embolo,2019,2019-08-05,2020-05-28,0.00030120481927710846
Fabian Reese,2019,2019-08-05,2020-05-28,0.0
Iago,2019,2019-08-05,2020-05-28,0.04608433734939759
Carlos Gruezo,2019,2019-08-05,2020-05-28,0.0
Florian Niederlechner,2019,2019-08-05,2020-05-28,0.0
Reece Oxford,2019,2019-08-05,2020-05-28,0.0
Noah Joel Sarenren Bazee,2019,2019-08-05,2020-05-28,0.0
Mads Pedersen,2019,2019-08-05,2020-05-28,0.002710843373493976
Martin Hinteregger,2019,2019-08-05,2020-05-28,0.0006024096385542169
Jonathan Schmid,2019,2019-08-05,2020-05-28,0.00030120481927710846
Sebastiaan Bornauw,2019,2019-08-05,2020-05-28,0.0
Birger Verstraete,2019,2019-08-05,2020-05-28,0.0
Kingsley Ehizibue,2019,2019-08-05,2020-05-28,0.0
Matthias Bader,2019,2019-08-05,2020-05-28,0.0
Dennis Srbeny,2019,2019-08-05,2020-05-28,0.0
Dennis Srbeny,2019,2019-08-05,2020-05-28,0.0
Bernard Tekpetey,2019,2019-08-05,2020-05-28,0.0
Robert Andrich,2019,2019-08-05,2020-05-28,0.0
Marvin Friedrich,2019,2019-08-05,2020-05-28,0.0
Marvin Friedrich,2019,2019-08-05,2020-05-28,0.0
Anthony Ujah,2019,2019-08-05,2020-05-28,0.0
Marcus Ingvartsen,2019,2019-08-05,2020-05-28,0.0
Suleiman Abdullahi,2019,2019-08-05,2020-05-28,0.0
Leroy Sané,2020,2020-08-05,2021-05-28,0.009285312324141813
Marc Roca,2020,2020-08-05,2021-05-28,0.007878446820483961
Jude Bellingham,2020,2020-08-05,2021-05-28,0.023353967360720315
Alexander Sørloth,2020,2020-08-05,2021-05-28,0.0022509848058525606
Timo Werner,2020,2020-08-05,2021-05-28,0.0694991558806978
Jean-Kévin Augustin,2020,2020-08-05,2021-05-28,0.0
Jeremie Frimpong,2020,2020-08-05,2021-05-28,0.0005627462014631402
Lennart Grill,2020,2020-08-05,2021-05-28,0.0
Demarai Gray,2020,2020-08-05,2021-05-28,0.0022509848058525606
Demarai Gray,2020,2020-08-05,2021-05-28,0.0022509848058525606
Timothy Fosu-Mensah,2020,2020-08-05,2021-05-28,0.0008441193021947102
Timothy Fosu-Mensah,2020,2020-08-05,2021-05-28,0.0008441193021947102
Kai Havertz,2020,2020-08-05,2021-05-28,0.08300506471581316
Bartosz Bialek,2020,2020-08-05,2021-05-28,0.0
Maxence Lacroix,2020,2020-08-05,2021-05-28,0.0002813731007315701
Robin Koch,2020,2020-08-05,2021-05-28,0.006471581316826111
Steven Zuber,2020,2020-08-05,2021-05-28,0.0
Ragnar Ache,2020,2020-08-05,2021-05-28,0.0
Ajdin Hrustic,2020,2020-08-05,2021-05-28,0.0
Bas Dost,2020,2020-08-05,2021-05-28,0.005346088913899831
Lucas Torró,2020,2020-08-05,2021-05-28,0.0
Alexander Schwolow,2020,2020-08-05,2021-05-28,0.0
Deyovaisio Zeefuik,2020,2020-08-05,2021-05-28,0.0
Omar Alderete,2020,2020-08-05,2021-05-28,0.0002813731007315701
Karim Rekik,2020,2020-08-05,2021-05-28,0.0005627462014631402
Marius Bülter,2020,2020-08-05,2021-05-28,0.0
Joshua Mees,2020,2020-08-05,2021-05-28,0.0
Pablo Insua,2020,2020-08-05,2021-05-28,0.0
Luca Kilian,2020,2020-08-05,2021-05-28,0.0
Ridle Baku,2020,2020-08-05,2021-05-28,0.0019696117051209903
Ridle Baku,2020,2020-08-05,2021-05-28,0.0019696117051209903
Ondrej Duda,2020,2020-08-05,2021-05-28,0.0002813731007315701
Sebastian Andersson,2020,2020-08-05,2021-05-28,0.0002813731007315701
Jhon Córdoba,2020,2020-08-05,2021-05-28,0.0
Robert Gumny,2020,2020-08-05,2021-05-28,0.0002813731007315701
Leonardo Bittencourt,2020,2020-08-05,2021-05-28,0.0
Ömer Toprak,2020,2020-08-05,2021-05-28,0.0
Davy Klaassen,2020,2020-08-05,2021-05-28,0.004783342712436691
Brian Behrendt,2020,2020-08-05,2021-05-28,0.0
Gregor Kobel,2020,2020-08-05,2021-05-28,0.0008441193021947102
Waldemar Anton,2020,2020-08-05,2021-05-28,0.0
Wataru Endo,2020,2020-08-05,2021-05-28,0.0
Pascal Stenzel,2020,2020-08-05,2021-05-28,0.0
Angeliño,2021,2021-08-05,2022-05-28,0.0009071666162685213
Ilaix Moriba,2021,2021-08-05,2022-05-28,0.016026610220743878
Ilaix Moriba,2021,2021-08-05,2022-05-28,0.016026610220743878
Dayot Upamecano,2021,2021-08-05,2022-05-28,0.005442999697611128
Ibrahima Konaté,2021,2021-08-05,2022-05-28,0.009676443906864228
Marcel Sabitzer,2021,2021-08-05,2022-05-28,0.0060477774417901425
Marcel Sabitzer,2021,2021-08-05,2022-05-28,0.0060477774417901425
Donyell Malen,2021,2021-08-05,2022-05-28,0.006954944058058663
Jadon Sancho,2021,2021-08-05,2022-05-28,0.03991533111581494
Thomas Delaney,2021,2021-08-05,2022-05-28,0.0042334442092530995
Thomas Delaney,2021,2021-08-05,2022-05-28,0.0042334442092530995
Jonas Wind,2021,2021-08-05,2022-05-28,0.0018143332325370426
Luca Waldschmidt,2021,2021-08-05,2022-05-28,0.0006047777441790142
Aster Vranckx,2021,2021-08-05,2022-05-28,0.0003023888720895071
Lukas Nmecha,2021,2021-08-05,2022-05-28,0.0012095554883580285
Maximilian Philipp,2021,2021-08-05,2022-05-28,0.0
Kevin Paredes,2021,2021-08-05,2022-05-28,0.0003023888720895071
Micky van de Ven,2021,2021-08-05,2022-05-28,0.0
Wout Weghorst,2021,2021-08-05,2022-05-28,0.0060477774417901425
Wout Weghorst,2021,2021-08-05,2022-05-28,0.0060477774417901425
Diant Ramaj,2021,2021-08-05,2022-05-28,0.0
André Silva,2021,2021-08-05,2022-05-28,0.015421832476564862
Amine Adli,2021,2021-08-05,2022-05-28,0.0015119443604475356
Piero Hincapié,2021,2021-08-05,2022-05-28,0.002419110976716057
Sardar Azmoun,2021,2021-08-05,2022-05-28,0.004838221953432114
Zidan Sertdemir,2021,2021-08-05,2022-05-28,0.0
Leon Bailey,2021,2021-08-05,2022-05-28,0.010281221651043242
Demarai Gray,2021,2021-08-05,2022-05-28,0.007862110674327185
Taiwo Awoniyi,2021,2021-08-05,2022-05-28,0.002419110976716057
Sven Michel,2021,2021-08-05,2022-05-28,0.0006047777441790142
András Schäfer,2021,2021-08-05,2022-05-28,0.0
Kevin Möhwald,2021,2021-08-05,2022-05-28,0.0
Keita Endo,2021,2021-08-05,2022-05-28,0.0
Robert Andrich,2021,2021-08-05,2022-05-28,0.0009071666162685213
Max Kruse,2021,2021-08-05,2022-05-28,0.016631387964922893
Max Kruse,2021,2021-08-05,2022-05-28,0.016631387964922893
Hannes Wolf,2021,2021-08-05,2022-05-28,0.0006047777441790142
Marvin Friedrich,2021,2021-08-05,2022-05-28,0.0006047777441790142
Marvin Friedrich,2021,2021-08-05,2022-05-28,0.0006047777441790142
Chris Führich,2021,2021-08-05,2022-05-28,0.0
Naouirou Ahamada,2021,2021-08-05,2022-05-28,0.0
Gregor Kobel,2021,2021-08-05,2022-05-28,0.003326277592984578
Jens Grahl,2021,2021-08-05,2022-05-28,0.0
Maximilian Eggestein,2021,2021-08-05,2022-05-28,0.0003023888720895071
Hugo Siquet,2021,2021-08-05,2022-05-28,0.0
Dominique Heintz,2021,2021-08-05,2022-05-28,0.0003023888720895071
Dominique Heintz,2021,2021-08-05,2022-05-28,0.0003023888720895071
Silvan Widmer,2021,2021-08-05,2022-05-28,0.0003023888720895071
Jean-Philippe Mateta,2021,2021-08-05,2022-05-28,0.0009071666162685213
Florian Müller,2021,2021-08-05,2022-05-28,0.0
Ricardo Pepi,2021,2021-08-05,2022-05-28,0.012095554883580285
Niklas Dorsch,2021,2021-08-05,2022-05-28,0.0
Suat Serdar,2021,2021-08-05,2022-05-28,0.0
Marco Richter,2021,2021-08-05,2022-05-28,0.0003023888720895071
Jurgen Ekkelenkamp,2021,2021-08-05,2022-05-28,0.0
Ishak Belfodil,2021,2021-08-05,2022-05-28,0.0
Matheus Cunha,2021,2021-08-05,2022-05-28,0.014817054732385848
Matheus Cunha,2021,2021-08-05,2022-05-28,0.014817054732385848
Luca Netz,2021,2021-08-05,2022-05-28,0.0
George Bello,2021,2021-08-05,2022-05-28,0.0006047777441790142
Robin Hack,2021,2021-08-05,2022-05-28,0.0009071666162685213
Guilherme Ramos,2021,2021-08-05,2022-05-28,0.0
Masaya Okugawa,2021,2021-08-05,2022-05-28,0.0
Florian Krüger,2021,2021-08-05,2022-05-28,0.0
Bryan Lasme,2021,2021-08-05,2022-05-28,0.0
Patrick Wimmer,2021,2021-08-05,2022-05-28,0.0003023888720895071
Stefanos Kapino,2021,2021-08-05,2022-05-28,0.0
Sebastiaan Bornauw,2021,2021-08-05,2022-05-28,0.0
Jorge Meré,2021,2021-08-05,2022-05-28,0.0
Rafael Czichos,2021,2021-08-05,2022-05-28,0.0
Jeremy Dudziak,2021,2021-08-05,2022-05-28,0.0
Nick Viergever,2021,2021-08-05,2022-05-28,0.0
Sebastian Griesbeck,2021,2021-08-05,2022-05-28,0.0
Sebastian Griesbeck,2021,2021-08-05,2022-05-28,0.0
Tobias Raschl,2021,2021-08-05,2022-05-28,0.0
Anton Stach,2021,2021-08-05,2022-05-28,0.0006047777441790142
Sadio Mané,2022,2022-08-05,2023-05-28,0.0446866485013624
Ryan Gravenberch,2022,2022-08-05,2023-05-28,0.008174386920980926
Robert Lewandowski,2022,2022-08-05,2023-05-28,0.1226158038147139
Tanguy Nianzou,2022,2022-08-05,2023-05-28,0.0016348773841961854
Marc Roca,2022,2022-08-05,2023-05-28,0.0013623978201634877
Chris Richards,2022,2022-08-05,2023-05-28,0.0010899182561307902
Sébastien Haller,2022,2022-08-05,2023-05-28,0.004904632152588556
Karim Adeyemi,2022,2022-08-05,2023-05-28,0.01580381471389646
Julien Duranville,2022,2022-08-05,2023-05-28,0.0005449591280653951
Erling Haaland,2022,2022-08-05,2023-05-28,0.2877384196185286
Manuel Akanji,2022,2022-08-05,2023-05-28,0.017438692098092644
Noah Mbamba,2022,2022-08-05,2023-05-28,0.00027247956403269756
Joel Pohjanpalo,2022,2022-08-05,2023-05-28,0.00027247956403269756
Timo Werner,2022,2022-08-05,2023-05-28,0.040326975476839236
Tyler Adams,2022,2022-08-05,2023-05-28,0.027247956403269755
Jamie Leweling,2022,2022-08-05,2023-05-28,0.0
Aïssa Laïdouni,2022,2022-08-05,2023-05-28,0.00027247956403269756
Taiwo Awoniyi,2022,2022-08-05,2023-05-28,0.004632152588555858
Julian Ryerson,2022,2022-08-05,2023-05-28,0.0013623978201634877
Julian Ryerson,2022,2022-08-05,2023-05-28,0.0013623978201634877
Ritsu Doan,2022,2022-08-05,2023-05-28,0.0038147138964577656
Merlin Röhl,2022,2022-08-05,2023-05-28,0.0
Nico Schlotterbeck,2022,2022-08-05,2023-05-28,0.008174386920980926
Steffen Tigges,2022,2022-08-05,2023-05-28,0.0
Eric Martel,2022,2022-08-05,2023-05-28,0.0
Nikola Soldo,2022,2022-08-05,2023-05-28,0.00027247956403269756
Denis Huseinbasic,2022,2022-08-05,2023-05-28,0.0
Anthony Modeste,2022,2022-08-05,2023-05-28,0.007084468664850136
Salih Özcan,2022,2022-08-05,2023-05-28,0.004632152588555858
Andreas Hanche-Olsen,2022,2022-08-05,2023-05-28,0.0008174386920980927
Marcus Ingvartsen,2022,2022-08-05,2023-05-28,0.0
Delano Burgzorg,2022,2022-08-05,2023-05-28,0.0
Luca Kilian,2022,2022-08-05,2023-05-28,0.0
Muhammed Damar,2022,2022-08-05,2023-05-28,0.0
Georginio Rutter,2022,2022-08-05,2023-05-28,0.002452316076294278
Georginio Rutter,2022,2022-08-05,2023-05-28,0.002452316076294278
David Raum,2022,2022-08-05,2023-05-28,0.007629427792915531
Sargis Adamyan,2022,2022-08-05,2023-05-28,0.0
Ko Itakura,2022,2022-08-05,2023-05-28,0.0005449591280653951
Oscar Fraulo,2022,2022-08-05,2023-05-28,0.0
Yann Sommer,2022,2022-08-05,2023-05-28,0.03814713896457766
Yann Sommer,2022,2022-08-05,2023-05-28,0.03814713896457766
Lucas Alario,2022,2022-08-05,2023-05-28,0.00027247956403269756
Paxten Aaronson,2022,2022-08-05,2023-05-28,0.0008174386920980927
Mario Götze,2022,2022-08-05,2023-05-28,0.01634877384196185
Dominik Kohr,2022,2022-08-05,2023-05-28,0.0
Patrick Wimmer,2022,2022-08-05,2023-05-28,0.00027247956403269756
Kilian Fischer,2022,2022-08-05,2023-05-28,0.0
Xaver Schlager,2022,2022-08-05,2023-05-28,0.00027247956403269756
Kevin Mbabu,2022,2022-08-05,2023-05-28,0.0005449591280653951
Moritz Broschinski,2022,2022-08-05,2023-05-28,0.0
Maxim Leitsch,2022,2022-08-05,2023-05-28,0.0
Arne Engels,2022,2022-08-05,2023-05-28,0.0
Carlos Gruezo,2022,2022-08-05,2023-05-28,0.0
Josha Vagnoman,2022,2022-08-05,2023-05-28,0.00027247956403269756
Konstantinos Mavropanos,2022,2022-08-05,2023-05-28,0.0
Luca Pfeiffer,2022,2022-08-05,2023-05-28,0.0
Genki Haraguchi,2022,2022-08-05,2023-05-28,0.0
Genki Haraguchi,2022,2022-08-05,2023-05-28,0.0
Hiroki Ito,2022,2022-08-05,2023-05-28,0.00027247956403269756
Sasa Kalajdzic,2022,2022-08-05,2023-05-28,0.003542234332425068
Sasa Kalajdzic,2022,2022-08-05,2023-05-28,0.003542234332425068
Orel Mangala,2022,2022-08-05,2023-05-28,0.0013623978201634877
Naouirou Ahamada,2022,2022-08-05,2023-05-28,0.00027247956403269756
Naouirou Ahamada,2022,2022-08-05,2023-05-28,0.00027247956403269756
Darko Churlinov,2022,2022-08-05,2023-05-28,0.0
Pablo Maffeo,2022,2022-08-05,2023-05-28,0.00027247956403269756
Philipp Förster,2022,2022-08-05,2023-05-28,0.0
Wilfried Kanga,2022,2022-08-05,2023-05-28,0.0
Jessic Ngankam,2022,2022-08-05,2023-05-28,0.0
Jessic Ngankam,2022,2022-08-05,2023-05-28,0.0
Florian Niederlechner,2022,2022-08-05,2023-05-28,0.0
Florian Niederlechner,2022,2022-08-05,2023-05-28,0.0
Agustín Rogel,2022,2022-08-05,2023-05-28,0.0
Arne Maier,2022,2022-08-05,2023-05-28,0.0
Thomas Ouwejan,2022,2022-08-05,2023-05-28,0.0
Rodrigo Zalazar,2022,2022-08-05,2023-05-28,0.0
Sebastian Polter,2022,2022-08-05,2023-05-28,0.0
Tobias Mohr,2022,2022-08-05,2023-05-28,0.0
Ozan Kabak,2022,2022-08-05,2023-05-28,0.004359673024523161
Jens Stage,2022,2022-08-05,2023-05-28,0.0
Marten de Roon,2017,2017-08-05,2018-05-28,0.0
Timothy Castagne,2017,2017-08-05,2018-05-28,0.0
Andreas Cornelius,2017,2017-08-05,2018-05-28,0.0
José Luis Palomino,2017,2017-08-05,2018-05-28,0.0
Gianluca Di Chiara,2017,2017-08-05,2018-05-28,0.0
Jean-Claude Billong,2017,2017-08-05,2018-05-28,0.0
Samuel Armenteros,2017,2017-08-05,2018-05-28,0.0
Vid Belec,2017,2017-08-05,2018-05-28,0.0
Vid Belec,2017,2017-08-05,2018-05-28,0.0
Gaetano Letizia,2017,2017-08-05,2018-05-28,0.0
Massimo Coda,2017,2017-08-05,2018-05-28,0.0
Andrea Costa,2017,2017-08-05,2018-05-28,0.0015120967741935483
Karamoko Cissé,2017,2017-08-05,2018-05-28,0.0
Sebastien De Maio,2017,2017-08-05,2018-05-28,0.0
Giancarlo González,2017,2017-08-05,2018-05-28,0.0
Paolo Faragò,2017,2017-08-05,2018-05-28,0.0
Fabrizio Caligara,2017,2017-08-05,2018-05-28,0.0
Damir Ceter,2017,2017-08-05,2018-05-28,0.0
Gregory van der Wiel,2017,2017-08-05,2018-05-28,0.0005040322580645161
Luca Garritano,2017,2017-08-05,2018-05-28,0.0
Gianluca Gaudino,2017,2017-08-05,2018-05-28,0.0
Aristóteles Romero,2017,2017-08-05,2018-05-28,0.0
Oliver Kragl,2017,2017-08-05,2018-05-28,0.0005040322580645161
Vitor Hugo,2017,2017-08-05,2018-05-28,0.006048387096774193
Jordan Veretout,2017,2017-08-05,2018-05-28,0.0
Bruno Gaspar,2017,2017-08-05,2018-05-28,0.0
Carlos Sánchez,2017,2017-08-05,2018-05-28,0.0
Carlos Sánchez,2017,2017-08-05,2018-05-28,0.0
Sebastián Cristóforo,2017,2017-08-05,2018-05-28,0.0
Maximiliano Olivera,2017,2017-08-05,2018-05-28,0.0
Rafik Zekhnini,2017,2017-08-05,2018-05-28,0.0
Ricardo Centurión,2017,2017-08-05,2018-05-28,0.0
Ricardo Centurión,2017,2017-08-05,2018-05-28,0.0
Oscar Hiljemark,2017,2017-08-05,2018-05-28,0.0
Petar Brlek,2017,2017-08-05,2018-05-28,0.0
Jawad El Yamiq,2017,2017-08-05,2018-05-28,0.0
Stephane Omeonga,2017,2017-08-05,2018-05-28,0.0
Giovanni Simeone,2017,2017-08-05,2018-05-28,0.0025201612903225806
Ezequiel Muñoz,2017,2017-08-05,2018-05-28,0.0
Raffaele Palladino,2017,2017-08-05,2018-05-28,0.0
Bruno Zuculini,2017,2017-08-05,2018-05-28,0.0010080645161290322
Bruno Zuculini,2017,2017-08-05,2018-05-28,0.0010080645161290322
Marco Fossati,2017,2017-08-05,2018-05-28,0.0
Filip Helander,2017,2017-08-05,2018-05-28,0.0
Alessandro Bastoni,2017,2017-08-05,2018-05-28,0.0
Matías Vecino,2017,2017-08-05,2018-05-28,0.0
Roberto Gagliardini,2017,2017-08-05,2018-05-28,0.0
Borja Valero,2017,2017-08-05,2018-05-28,0.003528225806451613
Éver Banega,2017,2017-08-05,2018-05-28,0.0
Saphir Taïder,2017,2017-08-05,2018-05-28,0.0
Senna Miangue,2017,2017-08-05,2018-05-28,0.0
Bright Gyamfi,2017,2017-08-05,2018-05-28,0.0
Federico Bernardeschi,2017,2017-08-05,2018-05-28,0.0005040322580645161
Rodrigo Bentancur,2017,2017-08-05,2018-05-28,0.0010080645161290322
Juan Cuadrado,2017,2017-08-05,2018-05-28,0.0015120967741935483
Medhi Benatia,2017,2017-08-05,2018-05-28,0.0
Kingsley Coman,2017,2017-08-05,2018-05-28,0.005544354838709678
Mario Lemina,2017,2017-08-05,2018-05-28,0.0010080645161290322
Simone Zaza,2017,2017-08-05,2018-05-28,0.003528225806451613
Filippo Romagna,2017,2017-08-05,2018-05-28,0.0
Neto,2017,2017-08-05,2018-05-28,0.8024193548387096
Federico Mattiello,2017,2017-08-05,2018-05-28,0.0
Anastasios Donis,2017,2017-08-05,2018-05-28,0.0
Lucas Leiva,2017,2017-08-05,2018-05-28,0.0015120967741935483
Felipe Caicedo,2017,2017-08-05,2018-05-28,0.0005040322580645161
Martín Cáceres,2017,2017-08-05,2018-05-28,0.0
Martín Cáceres,2017,2017-08-05,2018-05-28,0.0
Wesley Hoedt,2017,2017-08-05,2018-05-28,0.0010080645161290322
Etrit Berisha,2017,2017-08-05,2018-05-28,0.0
Josip Elez,2017,2017-08-05,2018-05-28,0.0
Leonardo Bonucci,2017,2017-08-05,2018-05-28,0.0005040322580645161
André Silva,2017,2017-08-05,2018-05-28,0.0015120967741935483
Andrea Conti,2017,2017-08-05,2018-05-28,0.0015120967741935483
Lucas Biglia,2017,2017-08-05,2018-05-28,0.0010080645161290322
Mateo Musacchio,2017,2017-08-05,2018-05-28,0.0005040322580645161
Ricardo Rodríguez,2017,2017-08-05,2018-05-28,0.0
Mattia De Sciglio,2017,2017-08-05,2018-05-28,0.0005040322580645161
Rodrigo Ely,2017,2017-08-05,2018-05-28,0.0
Luca Vido,2017,2017-08-05,2018-05-28,0.0
Giovanni Crociata,2017,2017-08-05,2018-05-28,0.0
Marko Rog,2017,2017-08-05,2018-05-28,0.0
Roberto Inglese,2017,2017-08-05,2018-05-28,0.0005040322580645161
Leonardo Pavoletti,2017,2017-08-05,2018-05-28,0.0
Jonathan de Guzmán,2017,2017-08-05,2018-05-28,0.0
Rick Karsdorp,2017,2017-08-05,2018-05-28,0.0
Cengiz Ünder,2017,2017-08-05,2018-05-28,0.017137096774193547
Juan Jesus,2017,2017-08-05,2018-05-28,0.023185483870967742
Mário Rui,2017,2017-08-05,2018-05-28,0.0
Mário Rui,2017,2017-08-05,2018-05-28,0.0
Héctor Moreno,2017,2017-08-05,2018-05-28,0.0
Héctor Moreno,2017,2017-08-05,2018-05-28,0.0
Héctor Moreno,2017,2017-08-05,2018-05-28,0.0
Héctor Moreno,2017,2017-08-05,2018-05-28,0.0
Aleksandar Kolarov,2017,2017-08-05,2018-05-28,0.0
Federico Fazio,2017,2017-08-05,2018-05-28,0.0010080645161290322
Mohamed Salah,2017,2017-08-05,2018-05-28,0.17137096774193547
Antonio Rüdiger,2017,2017-08-05,2018-05-28,0.0005040322580645161
Gianluca Caprari,2017,2017-08-05,2018-05-28,0.0
Nicola Murru,2017,2017-08-05,2018-05-28,0.0
Gastón Ramírez,2017,2017-08-05,2018-05-28,0.0
Dawid Kownacki,2017,2017-08-05,2018-05-28,0.0
Joachim Andersen,2017,2017-08-05,2018-05-28,0.0
Luis Muriel,2017,2017-08-05,2018-05-28,0.0005040322580645161
Luca Cigarini,2017,2017-08-05,2018-05-28,0.0
Francesco Cassata,2017,2017-08-05,2018-05-28,0.0
Pol Lirola,2017,2017-08-05,2018-05-28,0.0
Edoardo Goldaniga,2017,2017-08-05,2018-05-28,0.0
Federico Ricci,2017,2017-08-05,2018-05-28,0.0
Federico Ricci,2017,2017-08-05,2018-05-28,0.0
Lorenzo Pellegrini,2017,2017-08-05,2018-05-28,0.0010080645161290322
Raman Chibsah,2017,2017-08-05,2018-05-28,0.0
Mattia Vitale,2017,2017-08-05,2018-05-28,0.0
Marco Borriello,2017,2017-08-05,2018-05-28,0.0020161290322580645
Filippo Costa,2017,2017-08-05,2018-05-28,0.0
Everton Luiz,2017,2017-08-05,2018-05-28,0.0
Sauli Väisänen,2017,2017-08-05,2018-05-28,0.0
Thiago Cionek,2017,2017-08-05,2018-05-28,0.0
Luca Mora,2017,2017-08-05,2018-05-28,0.0
Lyanco,2017,2017-08-05,2018-05-28,0.0
Álex Berenguer,2017,2017-08-05,2018-05-28,0.0
Vanja Milinković-Savić,2017,2017-08-05,2018-05-28,0.0
Davide Zappacosta,2017,2017-08-05,2018-05-28,0.004032258064516129
Davide Zappacosta,2017,2017-08-05,2018-05-28,0.004032258064516129
Bruno Peres,2017,2017-08-05,2018-05-28,0.0010080645161290322
Marco Benassi,2017,2017-08-05,2018-05-28,0.0
Luca Rossettini,2017,2017-08-05,2018-05-28,0.0
Giuseppe Pezzella,2017,2017-08-05,2018-05-28,0.0
Bram Nuytinck,2017,2017-08-05,2018-05-28,0.0
Valon Behrami,2017,2017-08-05,2018-05-28,0.0020161290322580645
Svante Ingelsson,2017,2017-08-05,2018-05-28,0.0
Molla Wagué,2017,2017-08-05,2018-05-28,0.0
Molla Wagué,2017,2017-08-05,2018-05-28,0.0
Jens Stryger Larsen,2017,2017-08-05,2018-05-28,0.0
Guilherme,2017,2017-08-05,2018-05-28,0.25100806451612906
